Linux 5.10.216-tegra (neu-desktop) 	11/05/2024 	_aarch64_	(12 CPU)

07:09:16 PM   UID       PID   cswch/s nvcswch/s  Command
07:09:17 PM  1000     40511     10.00      0.00  two_node_pipeli
07:09:17 PM  1000     40512     11.00      0.00  two_node_pipeli
07:09:17 PM  1000     40510     10.00      0.00  two_node_pipeli
07:09:17 PM  1000     40500     11.00      0.00  two_node_pipeli

07:09:17 PM   UID       PID   cswch/s nvcswch/s  Command
07:09:18 PM  1000     40511     10.00      0.00  two_node_pipeli
07:09:18 PM  1000     40512     10.00      0.00  two_node_pipeli
07:09:18 PM  1000     40510     11.00      0.00  two_node_pipeli
07:09:18 PM  1000     40500     10.00      0.00  two_node_pipeli

07:09:18 PM   UID       PID   cswch/s nvcswch/s  Command
07:09:19 PM  1000     40511     11.00      0.00  two_node_pipeli
07:09:19 PM  1000     40512     10.00      0.00  two_node_pipeli
07:09:19 PM  1000     40510     10.00      0.00  two_node_pipeli
07:09:19 PM  1000     40500     11.00      0.00  two_node_pipeli

07:09:19 PM   UID       PID   cswch/s nvcswch/s  Command
07:09:20 PM  1000     40511     13.00      0.00  two_node_pipeli
07:09:20 PM  1000     40512     13.00      0.00  two_node_pipeli
07:09:20 PM  1000     40510     13.00      0.00  two_node_pipeli
07:09:20 PM  1000     40500     13.00      0.00  two_node_pipeli

07:09:20 PM   UID       PID   cswch/s nvcswch/s  Command
07:09:21 PM  1000     40511     10.00      0.00  two_node_pipeli
07:09:21 PM  1000     40512     10.00      0.00  two_node_pipeli
07:09:21 PM  1000     40510     10.00      0.00  two_node_pipeli
07:09:21 PM  1000     40500     10.00      0.00  two_node_pipeli

07:09:21 PM   UID       PID   cswch/s nvcswch/s  Command
07:09:22 PM  1000     40511     10.00      0.00  two_node_pipeli
07:09:22 PM  1000     40512     10.00      0.00  two_node_pipeli
07:09:22 PM  1000     40510     10.00      0.00  two_node_pipeli
07:09:22 PM  1000     40500     11.00      0.00  two_node_pipeli

