Linux 5.10.216-tegra (neu-desktop) 	11/05/2024 	_aarch64_	(12 CPU)

07:25:35 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
07:25:36 PM  1000     51761    1.00    1.00    0.00    0.00    2.00     5  two_node_pipeli
07:25:37 PM  1000     51761    1.98    0.00    0.00    0.00    1.98     5  two_node_pipeli
07:25:38 PM  1000     51761    2.00    0.00    0.00    0.00    2.00     5  two_node_pipeli
07:25:39 PM  1000     51761    2.00    0.00    0.00    0.00    2.00     5  two_node_pipeli
07:25:40 PM  1000     51761    2.00    0.00    0.00    0.00    2.00     5  two_node_pipeli
07:25:41 PM  1000     51761    2.00    0.00    0.00    0.00    2.00     5  two_node_pipeli
07:25:42 PM  1000     51761    3.00    0.00    0.00    0.00    3.00     5  two_node_pipeli
07:25:43 PM  1000     51761    2.00    0.00    0.00    0.00    2.00     5  two_node_pipeli
07:25:44 PM  1000     51761    2.00    0.00    0.00    0.00    2.00     5  two_node_pipeli
07:25:45 PM  1000     51761    2.00    0.00    0.00    0.00    2.00     5  two_node_pipeli
07:25:46 PM  1000     51761    2.00    0.00    0.00    0.00    2.00     5  two_node_pipeli
07:25:47 PM  1000     51761    2.00    0.00    0.00    0.00    2.00     5  two_node_pipeli
07:25:48 PM  1000     51761    2.00    0.00    0.00    0.00    2.00     5  two_node_pipeli
07:25:49 PM  1000     51761    2.00    0.00    0.00    0.00    2.00     5  two_node_pipeli
07:25:50 PM  1000     51761    2.00    0.00    0.00    0.00    2.00     5  two_node_pipeli
07:25:51 PM  1000     51761    3.00    0.00    0.00    0.00    3.00     5  two_node_pipeli
07:25:52 PM  1000     51761    2.00    0.00    0.00    0.00    2.00     5  two_node_pipeli
07:25:53 PM  1000     51761    2.00    0.00    0.00    0.00    2.00     5  two_node_pipeli
07:25:54 PM  1000     51761    2.00    0.00    0.00    0.00    2.00     5  two_node_pipeli
07:25:55 PM  1000     51761    2.00    0.00    0.00    0.00    2.00     5  two_node_pipeli
07:25:56 PM  1000     51761    2.00    0.00    0.00    0.00    2.00     5  two_node_pipeli
07:25:57 PM  1000     51761    2.00    1.00    0.00    0.00    3.00     5  two_node_pipeli
07:25:58 PM  1000     51761    1.00    2.00    0.00    0.00    3.00     5  two_node_pipeli
07:25:59 PM  1000     51761    1.00    0.00    0.00    0.00    1.00     5  two_node_pipeli
07:26:00 PM  1000     51761    2.00    0.00    0.00    0.00    2.00     5  two_node_pipeli
07:26:01 PM  1000     51761    2.00    0.00    0.00    0.00    2.00     5  two_node_pipeli
07:26:02 PM  1000     51761    2.00    0.00    0.00    0.00    2.00     5  two_node_pipeli
07:26:03 PM  1000     51761    2.00    0.00    0.00    0.00    2.00     5  two_node_pipeli
07:26:04 PM  1000     51761    3.00    0.00    0.00    0.00    3.00     5  two_node_pipeli
07:26:05 PM  1000     51761    2.00    0.00    0.00    0.00    2.00     5  two_node_pipeli
07:26:06 PM  1000     51761    2.00    0.00    0.00    0.00    2.00     5  two_node_pipeli
07:26:07 PM  1000     51761    2.00    0.00    0.00    0.00    2.00     5  two_node_pipeli
07:26:08 PM  1000     51761    2.00    1.00    0.00    0.00    3.00     5  two_node_pipeli
07:26:09 PM  1000     51761    2.00    0.00    0.00    0.00    2.00     5  two_node_pipeli
