Linux 5.10.216-tegra (neu-desktop) 	11/05/2024 	_aarch64_	(12 CPU)

07:17:41 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
07:17:42 PM  1000     46142    2.00    1.00    0.00    0.00    3.00     4  two_node_pipeli
07:17:43 PM  1000     46142    1.00    1.00    0.00    0.00    2.00     4  two_node_pipeli
07:17:44 PM  1000     46142    1.00    0.00    0.00    0.00    1.00     4  two_node_pipeli
07:17:45 PM  1000     46142    2.00    0.00    0.00    0.00    2.00     4  two_node_pipeli
07:17:46 PM  1000     46142    1.00    1.00    0.00    0.00    2.00     4  two_node_pipeli
07:17:47 PM  1000     46142    1.00    1.00    0.00    0.00    2.00     4  two_node_pipeli
07:17:48 PM  1000     46142    2.00    1.00    0.00    0.00    3.00     4  two_node_pipeli
07:17:49 PM  1000     46142    1.00    1.00    0.00    0.00    2.00     4  two_node_pipeli
07:17:50 PM  1000     46142    1.00    0.00    0.00    0.00    1.00     4  two_node_pipeli
07:17:51 PM  1000     46142    2.00    1.00    0.00    0.00    3.00     4  two_node_pipeli
07:17:52 PM  1000     46142    1.00    1.00    0.00    0.00    2.00     4  two_node_pipeli
07:17:53 PM  1000     46142    1.00    1.00    0.00    0.00    2.00     4  two_node_pipeli
07:17:54 PM  1000     46142    1.00    2.00    0.00    0.00    3.00     4  two_node_pipeli
07:17:55 PM  1000     46142    1.00    0.00    0.00    0.00    1.00     4  two_node_pipeli
07:17:56 PM  1000     46142    1.00    1.00    0.00    0.00    2.00     4  two_node_pipeli
07:17:57 PM  1000     46142    1.00    1.00    0.00    0.00    2.00     4  two_node_pipeli
07:17:58 PM  1000     46142    3.00    0.00    0.00    0.00    3.00     4  two_node_pipeli
07:17:59 PM  1000     46142    1.00    0.00    0.00    0.00    1.00     4  two_node_pipeli
07:18:00 PM  1000     46142    3.00    0.00    0.00    0.00    3.00     4  two_node_pipeli
07:18:01 PM  1000     46142    1.00    0.00    0.00    0.00    1.00     4  two_node_pipeli
07:18:02 PM  1000     46142    3.00    0.00    0.00    0.00    3.00     4  two_node_pipeli
07:18:03 PM  1000     46142    2.00    0.00    0.00    0.00    2.00     4  two_node_pipeli
07:18:04 PM  1000     46142    2.00    0.00    0.00    0.00    2.00     4  two_node_pipeli
07:18:05 PM  1000     46142    2.00    0.00    0.00    0.00    2.00     4  two_node_pipeli
07:18:06 PM  1000     46142    2.00    0.00    0.00    0.00    2.00     4  two_node_pipeli
07:18:07 PM  1000     46142    2.00    0.00    0.00    0.00    2.00     4  two_node_pipeli
07:18:08 PM  1000     46142    2.00    0.00    0.00    0.00    2.00     4  two_node_pipeli
07:18:09 PM  1000     46142    2.00    0.00    0.00    0.00    2.00     4  two_node_pipeli
07:18:10 PM  1000     46142    3.00    0.00    0.00    0.00    3.00     4  two_node_pipeli
07:18:11 PM  1000     46142    2.00    0.00    0.00    0.00    2.00     4  two_node_pipeli
07:18:12 PM  1000     46142    2.00    0.00    0.00    0.00    2.00     4  two_node_pipeli
07:18:13 PM  1000     46142    2.00    0.00    0.00    0.00    2.00     4  two_node_pipeli
07:18:14 PM  1000     46142    2.00    0.00    0.00    0.00    2.00     4  two_node_pipeli
07:18:15 PM  1000     46142    2.00    1.00    0.00    0.00    3.00     4  two_node_pipeli
07:18:16 PM  1000     46142    2.00    0.00    0.00    0.00    2.00     4  two_node_pipeli
07:18:17 PM  1000     46142    2.00    0.00    0.00    0.00    2.00     4  two_node_pipeli
07:18:18 PM  1000     46142    2.00    0.00    0.00    0.00    2.00     4  two_node_pipeli
07:18:19 PM  1000     46142    2.00    0.00    0.00    0.00    2.00     4  two_node_pipeli
07:18:20 PM  1000     46142    2.00    1.00    0.00    0.00    3.00     4  two_node_pipeli
07:18:21 PM  1000     46142    2.00    0.00    0.00    0.00    2.00     4  two_node_pipeli
07:18:22 PM  1000     46142    1.00    1.00    0.00    0.00    2.00     4  two_node_pipeli
07:18:23 PM  1000     46142    2.00    0.00    0.00    0.00    2.00     4  two_node_pipeli
07:18:24 PM  1000     46142    1.00    1.00    0.00    0.00    2.00     4  two_node_pipeli
07:18:25 PM  1000     46142    2.00    0.00    0.00    0.00    2.00     4  two_node_pipeli
07:18:26 PM  1000     46142    2.00    0.00    0.00    0.00    2.00     4  two_node_pipeli
07:18:27 PM  1000     46142    2.00    0.00    0.00    0.00    2.00     4  two_node_pipeli
07:18:28 PM  1000     46142    2.00    0.00    0.00    0.00    2.00     4  two_node_pipeli
07:18:29 PM  1000     46142    1.00    0.00    0.00    0.00    1.00     4  two_node_pipeli
07:18:30 PM  1000     46142    2.00    0.00    0.00    0.00    2.00     4  two_node_pipeli
07:18:31 PM  1000     46142    3.00    0.00    0.00    0.00    3.00     4  two_node_pipeli
07:18:32 PM  1000     46142    1.00    1.00    0.00    0.00    2.00     4  two_node_pipeli
07:18:33 PM  1000     46142    2.00    0.00    0.00    0.00    2.00     4  two_node_pipeli
07:18:34 PM  1000     46142    2.00    0.00    0.00    0.00    2.00     4  two_node_pipeli
07:18:35 PM  1000     46142    2.00    1.00    0.00    0.00    3.00     4  two_node_pipeli
07:18:36 PM  1000     46142    2.00    0.00    0.00    0.00    2.00     4  two_node_pipeli
07:18:37 PM  1000     46142    2.00    0.00    0.00    0.00    2.00     4  two_node_pipeli
07:18:38 PM  1000     46142    1.00    1.00    0.00    0.00    2.00     4  two_node_pipeli
07:18:39 PM  1000     46142    2.00    0.00    0.00    0.00    2.00     4  two_node_pipeli
07:18:40 PM  1000     46142    2.00    1.00    0.00    0.00    3.00     4  two_node_pipeli
07:18:41 PM  1000     46142    2.00    0.00    0.00    0.00    2.00     4  two_node_pipeli
07:18:42 PM  1000     46142    2.00    0.00    0.00    0.00    2.00     4  two_node_pipeli
