Linux 5.10.216-tegra (neu-desktop) 	11/05/2024 	_aarch64_	(12 CPU)

06:27:00 PM   UID       PID   cswch/s nvcswch/s  Command
06:27:01 PM  1000     19722     16.00      0.00  two_node_pipeli
06:27:01 PM  1000     19721     17.00      0.00  two_node_pipeli
06:27:01 PM  1000     19720     18.00      0.00  two_node_pipeli
06:27:01 PM  1000     19710     17.00      0.00  two_node_pipeli

06:27:01 PM   UID       PID   cswch/s nvcswch/s  Command
06:27:02 PM  1000     19722     16.00      0.00  two_node_pipeli
06:27:02 PM  1000     19721     18.00      0.00  two_node_pipeli
06:27:02 PM  1000     19720     15.00      0.00  two_node_pipeli
06:27:02 PM  1000     19710     16.00      0.00  two_node_pipeli

06:27:02 PM   UID       PID   cswch/s nvcswch/s  Command
06:27:03 PM  1000     19722     14.00      0.00  two_node_pipeli
06:27:03 PM  1000     19721     16.00      0.00  two_node_pipeli
06:27:03 PM  1000     19720     17.00      0.00  two_node_pipeli
06:27:03 PM  1000     19710     15.00      0.00  two_node_pipeli

06:27:03 PM   UID       PID   cswch/s nvcswch/s  Command
06:27:04 PM  1000     19722     17.00      0.00  two_node_pipeli
06:27:04 PM  1000     19721     14.00      0.00  two_node_pipeli
06:27:04 PM  1000     19720     15.00      0.00  two_node_pipeli
06:27:04 PM  1000     19710     17.00      0.00  two_node_pipeli

06:27:04 PM   UID       PID   cswch/s nvcswch/s  Command
06:27:05 PM  1000     19722     15.00      0.00  two_node_pipeli
06:27:05 PM  1000     19721     15.00      0.00  two_node_pipeli
06:27:05 PM  1000     19720     16.00      0.00  two_node_pipeli
06:27:05 PM  1000     19710     16.00      0.00  two_node_pipeli

06:27:05 PM   UID       PID   cswch/s nvcswch/s  Command
06:27:06 PM  1000     19722     14.00      0.00  two_node_pipeli
06:27:06 PM  1000     19721     15.00      0.00  two_node_pipeli
06:27:06 PM  1000     19720     15.00      0.00  two_node_pipeli
06:27:06 PM  1000     19710     14.00      0.00  two_node_pipeli

06:27:06 PM   UID       PID   cswch/s nvcswch/s  Command
06:27:07 PM  1000     19722     15.00      0.00  two_node_pipeli
06:27:07 PM  1000     19721     16.00      0.00  two_node_pipeli
06:27:07 PM  1000     19720     16.00      0.00  two_node_pipeli
06:27:07 PM  1000     19710     16.00      0.00  two_node_pipeli

06:27:07 PM   UID       PID   cswch/s nvcswch/s  Command
06:27:08 PM  1000     19722     17.00      0.00  two_node_pipeli
06:27:08 PM  1000     19721     16.00      0.00  two_node_pipeli
06:27:08 PM  1000     19720     19.00      0.00  two_node_pipeli
06:27:08 PM  1000     19710     15.00      0.00  two_node_pipeli

06:27:08 PM   UID       PID   cswch/s nvcswch/s  Command
06:27:09 PM  1000     19722     18.00      0.00  two_node_pipeli
06:27:09 PM  1000     19721     18.00      0.00  two_node_pipeli
06:27:09 PM  1000     19720     17.00      0.00  two_node_pipeli
06:27:09 PM  1000     19710     19.00      0.00  two_node_pipeli

06:27:09 PM   UID       PID   cswch/s nvcswch/s  Command
06:27:10 PM  1000     19722     17.00      0.00  two_node_pipeli
06:27:10 PM  1000     19721     16.00      0.00  two_node_pipeli
06:27:10 PM  1000     19720     17.00      0.00  two_node_pipeli
06:27:10 PM  1000     19710     16.00      0.00  two_node_pipeli

06:27:10 PM   UID       PID   cswch/s nvcswch/s  Command
06:27:11 PM  1000     19722     19.00      0.00  two_node_pipeli
