Linux 5.10.216-tegra (neu-desktop) 	11/05/2024 	_aarch64_	(12 CPU)

06:51:51 PM   UID       PID   cswch/s nvcswch/s  Command
06:51:52 PM  1000     32630     18.00      0.00  two_node_pipeli
06:51:52 PM  1000     32629     17.00      0.00  two_node_pipeli
06:51:52 PM  1000     32631     17.00      0.00  two_node_pipeli
06:51:52 PM  1000     32616     16.00      0.00  two_node_pipeli

06:51:52 PM   UID       PID   cswch/s nvcswch/s  Command
06:51:53 PM  1000     32630     18.00      0.00  two_node_pipeli
06:51:53 PM  1000     32629     17.00      0.00  two_node_pipeli
06:51:53 PM  1000     32631     20.00      0.00  two_node_pipeli
06:51:53 PM  1000     32616     17.00      0.00  two_node_pipeli

06:51:53 PM   UID       PID   cswch/s nvcswch/s  Command
06:51:54 PM  1000     32630     17.00      0.00  two_node_pipeli
06:51:54 PM  1000     32629     17.00      0.00  two_node_pipeli
06:51:54 PM  1000     32631     16.00      0.00  two_node_pipeli
06:51:54 PM  1000     32616     17.00      0.00  two_node_pipeli

06:51:54 PM   UID       PID   cswch/s nvcswch/s  Command
06:51:55 PM  1000     32630     15.00      0.00  two_node_pipeli
06:51:55 PM  1000     32629     17.00      0.00  two_node_pipeli
06:51:55 PM  1000     32631     18.00      0.00  two_node_pipeli
06:51:55 PM  1000     32616     16.00      0.00  two_node_pipeli

06:51:55 PM   UID       PID   cswch/s nvcswch/s  Command
06:51:56 PM  1000     32630     17.00      0.00  two_node_pipeli
06:51:56 PM  1000     32629     16.00      0.00  two_node_pipeli
06:51:56 PM  1000     32631     17.00      0.00  two_node_pipeli
06:51:56 PM  1000     32616     14.00      0.00  two_node_pipeli

06:51:56 PM   UID       PID   cswch/s nvcswch/s  Command
06:51:57 PM  1000     32630     15.00      0.00  two_node_pipeli
06:51:57 PM  1000     32629     15.00      0.00  two_node_pipeli
06:51:57 PM  1000     32631     15.00      0.00  two_node_pipeli
06:51:57 PM  1000     32616     15.00      0.00  two_node_pipeli

06:51:57 PM   UID       PID   cswch/s nvcswch/s  Command
06:51:58 PM  1000     32630     17.00      0.00  two_node_pipeli
06:51:58 PM  1000     32629     18.00      0.00  two_node_pipeli
06:51:58 PM  1000     32631     16.00      0.00  two_node_pipeli
06:51:58 PM  1000     32616     17.00      0.00  two_node_pipeli

06:51:58 PM   UID       PID   cswch/s nvcswch/s  Command
06:51:59 PM  1000     32630     15.00      0.00  two_node_pipeli
06:51:59 PM  1000     32629     15.00      0.00  two_node_pipeli
06:51:59 PM  1000     32631     16.00      0.00  two_node_pipeli
06:51:59 PM  1000     32616     16.00      0.00  two_node_pipeli

06:51:59 PM   UID       PID   cswch/s nvcswch/s  Command
06:52:00 PM  1000     32630     16.00      0.00  two_node_pipeli
06:52:00 PM  1000     32629     16.00      0.00  two_node_pipeli
06:52:00 PM  1000     32631     15.00      0.00  two_node_pipeli
06:52:00 PM  1000     32616     15.00      0.00  two_node_pipeli

06:52:00 PM   UID       PID   cswch/s nvcswch/s  Command
06:52:01 PM  1000     32630     15.00      0.00  two_node_pipeli
06:52:01 PM  1000     32629     15.00      0.00  two_node_pipeli
06:52:01 PM  1000     32631     15.00      0.00  two_node_pipeli
06:52:01 PM  1000     32616     17.00      0.00  two_node_pipeli

06:52:01 PM   UID       PID   cswch/s nvcswch/s  Command
06:52:02 PM  1000     32630     15.00      0.00  two_node_pipeli
06:52:02 PM  1000     32629     16.00      0.00  two_node_pipeli
06:52:02 PM  1000     32631     16.00      0.00  two_node_pipeli
06:52:02 PM  1000     32616     16.00      0.00  two_node_pipeli

06:52:02 PM   UID       PID   cswch/s nvcswch/s  Command
06:52:03 PM  1000     32630     15.00      0.00  two_node_pipeli
06:52:03 PM  1000     32629     15.00      0.00  two_node_pipeli
06:52:03 PM  1000     32631     17.00      0.00  two_node_pipeli
06:52:03 PM  1000     32616     15.00      0.00  two_node_pipeli

06:52:03 PM   UID       PID   cswch/s nvcswch/s  Command
06:52:04 PM  1000     32630     15.00      0.00  two_node_pipeli
06:52:04 PM  1000     32629     14.00      0.00  two_node_pipeli
06:52:04 PM  1000     32631     16.00      0.00  two_node_pipeli
06:52:04 PM  1000     32616     16.00      0.00  two_node_pipeli

06:52:04 PM   UID       PID   cswch/s nvcswch/s  Command
06:52:05 PM  1000     32630     15.00      0.00  two_node_pipeli
06:52:05 PM  1000     32629     15.00      0.00  two_node_pipeli
06:52:05 PM  1000     32631     16.00      0.00  two_node_pipeli
06:52:05 PM  1000     32616     15.00      0.00  two_node_pipeli

06:52:05 PM   UID       PID   cswch/s nvcswch/s  Command
06:52:06 PM  1000     32630     16.00      0.00  two_node_pipeli
06:52:06 PM  1000     32629     14.00      0.00  two_node_pipeli
06:52:06 PM  1000     32631     17.00      0.00  two_node_pipeli
06:52:06 PM  1000     32616     16.00      0.00  two_node_pipeli

06:52:06 PM   UID       PID   cswch/s nvcswch/s  Command
06:52:07 PM  1000     32630     14.00      0.00  two_node_pipeli
06:52:07 PM  1000     32629     18.00      0.00  two_node_pipeli
06:52:07 PM  1000     32631     18.00      0.00  two_node_pipeli
06:52:07 PM  1000     32616     16.00      0.00  two_node_pipeli

06:52:07 PM   UID       PID   cswch/s nvcswch/s  Command
06:52:08 PM  1000     32630     16.00      0.00  two_node_pipeli
06:52:08 PM  1000     32629     15.00      0.00  two_node_pipeli
06:52:08 PM  1000     32631     16.00      0.00  two_node_pipeli
06:52:08 PM  1000     32616     17.00      0.00  two_node_pipeli

06:52:08 PM   UID       PID   cswch/s nvcswch/s  Command
06:52:09 PM  1000     32630     17.00      0.00  two_node_pipeli
06:52:09 PM  1000     32629     14.00      0.00  two_node_pipeli
06:52:09 PM  1000     32631     15.00      0.00  two_node_pipeli
06:52:09 PM  1000     32616     15.00      0.00  two_node_pipeli

06:52:09 PM   UID       PID   cswch/s nvcswch/s  Command
06:52:10 PM  1000     32630     15.00      0.00  two_node_pipeli
06:52:10 PM  1000     32629     15.00      0.00  two_node_pipeli
06:52:10 PM  1000     32631     16.00      0.00  two_node_pipeli
06:52:10 PM  1000     32616     16.00      0.00  two_node_pipeli

06:52:10 PM   UID       PID   cswch/s nvcswch/s  Command
06:52:11 PM  1000     32630     18.00      0.00  two_node_pipeli
06:52:11 PM  1000     32629     17.00      0.00  two_node_pipeli
06:52:11 PM  1000     32631     16.00      0.00  two_node_pipeli
06:52:11 PM  1000     32616     17.00      0.00  two_node_pipeli

06:52:11 PM   UID       PID   cswch/s nvcswch/s  Command
06:52:12 PM  1000     32630     17.00      0.00  two_node_pipeli
06:52:12 PM  1000     32629     16.00      0.00  two_node_pipeli
06:52:12 PM  1000     32631     16.00      0.00  two_node_pipeli
06:52:12 PM  1000     32616     16.00      0.00  two_node_pipeli

06:52:12 PM   UID       PID   cswch/s nvcswch/s  Command
06:52:13 PM  1000     32630     16.00      0.00  two_node_pipeli
06:52:13 PM  1000     32629     16.00      0.00  two_node_pipeli
06:52:13 PM  1000     32631     17.00      0.00  two_node_pipeli
06:52:13 PM  1000     32616     16.00      0.00  two_node_pipeli

06:52:13 PM   UID       PID   cswch/s nvcswch/s  Command
06:52:14 PM  1000     32630     16.00      0.00  two_node_pipeli
06:52:14 PM  1000     32629     16.00      0.00  two_node_pipeli
06:52:14 PM  1000     32631     14.00      0.00  two_node_pipeli
06:52:14 PM  1000     32616     14.00      0.00  two_node_pipeli

06:52:14 PM   UID       PID   cswch/s nvcswch/s  Command
06:52:15 PM  1000     32630     16.00      0.00  two_node_pipeli
06:52:15 PM  1000     32629     17.00      0.00  two_node_pipeli
06:52:15 PM  1000     32631     16.00      0.00  two_node_pipeli
06:52:15 PM  1000     32616     16.00      0.00  two_node_pipeli

06:52:15 PM   UID       PID   cswch/s nvcswch/s  Command
06:52:16 PM  1000     32630     16.00      0.00  two_node_pipeli
06:52:16 PM  1000     32629     17.00      0.00  two_node_pipeli
06:52:16 PM  1000     32631     16.00      0.00  two_node_pipeli
06:52:16 PM  1000     32616     18.00      0.00  two_node_pipeli

06:52:16 PM   UID       PID   cswch/s nvcswch/s  Command
06:52:17 PM  1000     32630     16.00      0.00  two_node_pipeli
06:52:17 PM  1000     32629     16.00      0.00  two_node_pipeli
06:52:17 PM  1000     32631     17.00      0.00  two_node_pipeli
