Linux 5.10.216-tegra (neu-desktop) 	11/05/2024 	_aarch64_	(12 CPU)

06:33:00 PM   UID       PID   cswch/s nvcswch/s  Command
06:33:01 PM  1000     24268     16.00      0.00  two_node_pipeli
06:33:01 PM  1000     24269     15.00      0.00  two_node_pipeli
06:33:01 PM  1000     24267     17.00      0.00  two_node_pipeli
06:33:01 PM  1000     24255     15.00      0.00  two_node_pipeli

06:33:01 PM   UID       PID   cswch/s nvcswch/s  Command
06:33:02 PM  1000     24268     16.00      0.00  two_node_pipeli
06:33:02 PM  1000     24269     16.00      0.00  two_node_pipeli
06:33:02 PM  1000     24267     16.00      0.00  two_node_pipeli
06:33:02 PM  1000     24255     17.00      0.00  two_node_pipeli

06:33:02 PM   UID       PID   cswch/s nvcswch/s  Command
06:33:03 PM  1000     24268     17.00      0.00  two_node_pipeli
06:33:03 PM  1000     24269     17.00      0.00  two_node_pipeli
06:33:03 PM  1000     24267     16.00      0.00  two_node_pipeli
06:33:03 PM  1000     24255     16.00      0.00  two_node_pipeli

06:33:03 PM   UID       PID   cswch/s nvcswch/s  Command
06:33:04 PM  1000     24268     17.00      0.00  two_node_pipeli
06:33:04 PM  1000     24269     16.00      0.00  two_node_pipeli
06:33:04 PM  1000     24267     16.00      0.00  two_node_pipeli
06:33:04 PM  1000     24255     16.00      0.00  two_node_pipeli

06:33:04 PM   UID       PID   cswch/s nvcswch/s  Command
06:33:05 PM  1000     24268     16.00      0.00  two_node_pipeli
06:33:05 PM  1000     24269     19.00      0.00  two_node_pipeli
06:33:05 PM  1000     24267     18.00      0.00  two_node_pipeli
06:33:05 PM  1000     24255     18.00      0.00  two_node_pipeli

06:33:05 PM   UID       PID   cswch/s nvcswch/s  Command
06:33:06 PM  1000     24268     15.00      0.00  two_node_pipeli
06:33:06 PM  1000     24269     17.00      0.00  two_node_pipeli
06:33:06 PM  1000     24267     15.00      0.00  two_node_pipeli
06:33:06 PM  1000     24255     15.00      0.00  two_node_pipeli

06:33:06 PM   UID       PID   cswch/s nvcswch/s  Command
06:33:07 PM  1000     24268     18.00      0.00  two_node_pipeli
06:33:07 PM  1000     24269     18.00      0.00  two_node_pipeli
06:33:07 PM  1000     24267     16.00      0.00  two_node_pipeli
06:33:07 PM  1000     24255     17.00      0.00  two_node_pipeli

06:33:07 PM   UID       PID   cswch/s nvcswch/s  Command
06:33:08 PM  1000     24268     16.00      0.00  two_node_pipeli
06:33:08 PM  1000     24269     17.00      0.00  two_node_pipeli
06:33:08 PM  1000     24267     15.00      0.00  two_node_pipeli
06:33:08 PM  1000     24255     17.00      0.00  two_node_pipeli

06:33:08 PM   UID       PID   cswch/s nvcswch/s  Command
06:33:09 PM  1000     24268     18.00      0.00  two_node_pipeli
06:33:09 PM  1000     24269     18.00      0.00  two_node_pipeli
06:33:09 PM  1000     24267     17.00      0.00  two_node_pipeli
06:33:09 PM  1000     24255     17.00      0.00  two_node_pipeli

06:33:09 PM   UID       PID   cswch/s nvcswch/s  Command
06:33:10 PM  1000     24268     18.00      0.00  two_node_pipeli
06:33:10 PM  1000     24269     17.00      0.00  two_node_pipeli
06:33:10 PM  1000     24267     18.00      0.00  two_node_pipeli
06:33:10 PM  1000     24255     18.00      0.00  two_node_pipeli

06:33:10 PM   UID       PID   cswch/s nvcswch/s  Command
