Linux 5.10.216-tegra (neu-desktop) 	11/05/2024 	_aarch64_	(12 CPU)

06:26:19 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:26:20 PM  1000     19710    3.00    0.00    0.00    0.00    3.00     4  two_node_pipeli
06:26:21 PM  1000     19710    4.00    0.00    0.00    0.00    4.00     4  two_node_pipeli
06:26:22 PM  1000     19710    3.00    0.00    0.00    0.00    3.00     4  two_node_pipeli
06:26:23 PM  1000     19710    3.00    0.00    0.00    0.00    3.00     4  two_node_pipeli
06:26:24 PM  1000     19710    3.00    0.00    0.00    0.00    3.00     4  two_node_pipeli
06:26:25 PM  1000     19710    4.00    0.00    0.00    0.00    4.00     4  two_node_pipeli
06:26:26 PM  1000     19710    3.00    0.00    0.00    0.00    3.00     4  two_node_pipeli
06:26:27 PM  1000     19710    3.00    0.00    0.00    0.00    3.00     4  two_node_pipeli
06:26:28 PM  1000     19710    4.00    0.00    0.00    0.00    4.00     4  two_node_pipeli
06:26:29 PM  1000     19710    3.00    0.00    0.00    0.00    3.00     4  two_node_pipeli
06:26:30 PM  1000     19710    3.00    1.00    0.00    0.00    4.00     4  two_node_pipeli
06:26:31 PM  1000     19710    3.00    0.00    0.00    0.00    3.00     4  two_node_pipeli
06:26:32 PM  1000     19710    3.00    1.00    0.00    0.00    4.00     4  two_node_pipeli
06:26:33 PM  1000     19710    3.00    0.00    0.00    0.00    3.00     4  two_node_pipeli
06:26:34 PM  1000     19710    2.00    2.00    0.00    0.00    4.00     4  two_node_pipeli
06:26:35 PM  1000     19710    1.00    2.00    0.00    0.00    3.00     4  two_node_pipeli
06:26:36 PM  1000     19710    3.00    1.00    0.00    0.00    4.00     4  two_node_pipeli
06:26:37 PM  1000     19710    2.00    1.00    0.00    0.00    3.00     4  two_node_pipeli
06:26:38 PM  1000     19710    4.00    0.00    0.00    0.00    4.00     4  two_node_pipeli
06:26:39 PM  1000     19710    3.00    0.00    0.00    0.00    3.00     4  two_node_pipeli
06:26:40 PM  1000     19710    3.00    0.00    0.00    0.00    3.00     4  two_node_pipeli
06:26:41 PM  1000     19710    4.00    0.00    0.00    0.00    4.00     4  two_node_pipeli
06:26:42 PM  1000     19710    4.00    0.00    0.00    0.00    4.00     4  two_node_pipeli
06:26:43 PM  1000     19710    3.00    0.00    0.00    0.00    3.00     4  two_node_pipeli
06:26:44 PM  1000     19710    3.00    1.00    0.00    0.00    4.00     4  two_node_pipeli
06:26:45 PM  1000     19710    3.00    0.00    0.00    0.00    3.00     4  two_node_pipeli
06:26:46 PM  1000     19710    4.00    0.00    0.00    0.00    4.00     4  two_node_pipeli
06:26:47 PM  1000     19710    2.00    0.00    0.00    0.00    2.00     4  two_node_pipeli
06:26:48 PM  1000     19710    2.00    2.00    0.00    0.00    4.00     4  two_node_pipeli
06:26:49 PM  1000     19710    0.00    3.00    0.00    0.00    3.00     4  two_node_pipeli
06:26:50 PM  1000     19710    1.00    3.00    0.00    0.00    4.00     4  two_node_pipeli
06:26:51 PM  1000     19710    2.00    1.00    0.00    0.00    3.00     4  two_node_pipeli
06:26:52 PM  1000     19710    2.00    1.00    0.00    0.00    3.00     4  two_node_pipeli
06:26:53 PM  1000     19710    3.00    1.00    0.00    0.00    4.00     4  two_node_pipeli
06:26:54 PM  1000     19710    3.00    0.00    0.00    0.00    3.00     4  two_node_pipeli
06:26:55 PM  1000     19710    3.00    0.00    0.00    0.00    3.00     4  two_node_pipeli
06:26:56 PM  1000     19710    3.00    0.00    0.00    0.00    3.00     4  two_node_pipeli
06:26:57 PM  1000     19710    3.00    0.00    0.00    0.00    3.00     4  two_node_pipeli
06:26:58 PM  1000     19710    3.00    0.00    0.00    0.00    3.00     4  two_node_pipeli
06:26:59 PM  1000     19710    3.00    0.00    0.00    0.00    3.00     4  two_node_pipeli
06:27:00 PM  1000     19710    3.00    0.00    0.00    0.00    3.00     4  two_node_pipeli
06:27:01 PM  1000     19710    4.00    0.00    0.00    0.00    4.00     4  two_node_pipeli
06:27:02 PM  1000     19710    3.00    0.00    0.00    0.00    3.00     4  two_node_pipeli
06:27:03 PM  1000     19710    3.00    0.00    0.00    0.00    3.00     4  two_node_pipeli
