Linux 5.15.0-121-generic (NEU) 	09/15/2024 	_x86_64_	(16 CPU)

06:34:15 PM   UID       PID   cswch/s nvcswch/s  Command
06:34:16 PM  1000      7784     19.00  19263.00  two_node_pipeli
06:34:17 PM  1000      7784     34.00  14420.00  two_node_pipeli
06:34:18 PM  1000      7784      1.00   6504.00  two_node_pipeli
06:34:19 PM  1000      7784      5.00    105.00  two_node_pipeli
06:34:20 PM  1000      7784      8.00     46.00  two_node_pipeli
06:34:21 PM  1000      7784      0.99     67.33  two_node_pipeli
06:34:22 PM  1000      7784      1.00     94.00  two_node_pipeli
06:34:23 PM  1000      7784      1.00     64.00  two_node_pipeli
06:34:24 PM  1000      7784      2.00     66.00  two_node_pipeli
06:34:25 PM  1000      7784      0.00     70.00  two_node_pipeli
06:34:26 PM  1000      7784      0.00    100.00  two_node_pipeli
06:34:27 PM  1000      7784      0.00    101.00  two_node_pipeli
06:34:28 PM  1000      7784      4.00     92.00  two_node_pipeli
06:34:29 PM  1000      7784      5.00     99.00  two_node_pipeli
06:34:30 PM  1000      7784      5.00     53.00  two_node_pipeli
06:34:31 PM  1000      7784      5.00     23.00  two_node_pipeli
06:34:32 PM  1000      7784      0.00     73.00  two_node_pipeli
06:34:33 PM  1000      7784      0.00     76.00  two_node_pipeli
06:34:34 PM  1000      7784      1.00     20.00  two_node_pipeli
06:34:35 PM  1000      7784      3.00     10.00  two_node_pipeli
06:34:36 PM  1000      7784      4.00    105.00  two_node_pipeli
06:34:37 PM  1000      7784      2.94     48.04  two_node_pipeli
06:34:38 PM  1000      7784      0.00     21.00  two_node_pipeli
06:34:39 PM  1000      7784      0.00     73.27  two_node_pipeli
06:34:40 PM  1000      7784     13.00     38.00  two_node_pipeli
06:34:41 PM  1000      7784      4.00     32.00  two_node_pipeli
06:34:42 PM  1000      7784      3.00     15.00  two_node_pipeli
06:34:43 PM  1000      7784      0.00     15.00  two_node_pipeli
06:34:44 PM  1000      7784      0.00     82.00  two_node_pipeli
06:34:45 PM  1000      7784      0.00     61.00  two_node_pipeli
06:34:46 PM  1000      7784      0.00     34.65  two_node_pipeli
06:34:47 PM  1000      7784      0.00      8.00  two_node_pipeli
06:34:48 PM  1000      7784      0.00     11.00  two_node_pipeli
06:34:49 PM  1000      7784      0.00     39.00  two_node_pipeli
06:34:50 PM  1000      7784      0.00     29.00  two_node_pipeli
06:34:51 PM  1000      7784      1.00     30.00  two_node_pipeli
06:34:52 PM  1000      7784      2.00     43.00  two_node_pipeli
06:34:53 PM  1000      7784      8.00     71.00  two_node_pipeli
06:34:54 PM  1000      7784     14.00     54.00  two_node_pipeli
06:34:55 PM  1000      7784      1.00     49.00  two_node_pipeli
06:34:56 PM  1000      7784      4.00     38.00  two_node_pipeli
06:34:57 PM  1000      7784      0.00      3.00  two_node_pipeli
06:34:58 PM  1000      7784      0.00      5.00  two_node_pipeli
06:34:59 PM  1000      7784      1.00     20.00  two_node_pipeli
06:35:00 PM  1000      7784      0.00     16.00  two_node_pipeli
06:35:01 PM  1000      7784      0.00     74.00  two_node_pipeli
06:35:02 PM  1000      7784      2.00    126.00  two_node_pipeli
06:35:03 PM  1000      7784      6.93    102.97  two_node_pipeli
06:35:04 PM  1000      7784      6.00     81.00  two_node_pipeli
06:35:05 PM  1000      7784      2.00    202.00  two_node_pipeli
06:35:06 PM  1000      7784     51.00    220.00  two_node_pipeli
06:35:07 PM  1000      7784     43.00    357.00  two_node_pipeli
06:35:08 PM  1000      7784     45.00    314.00  two_node_pipeli
06:35:09 PM  1000      7784     23.00    310.00  two_node_pipeli
06:35:10 PM  1000      7784     22.00    439.00  two_node_pipeli
06:35:11 PM  1000      7784      7.00    400.00  two_node_pipeli
06:35:12 PM  1000      7784      4.00    519.00  two_node_pipeli
06:35:13 PM  1000      7784      8.00    453.00  two_node_pipeli
06:35:14 PM  1000      7784     21.78    446.53  two_node_pipeli
06:35:15 PM  1000      7784     22.00    462.00  two_node_pipeli
06:35:16 PM  1000      7784     15.00    278.00  two_node_pipeli
06:35:17 PM  1000      7784     12.00    256.00  two_node_pipeli
06:35:18 PM  1000      7784     13.00    370.00  two_node_pipeli
06:35:19 PM  1000      7784     42.00    247.00  two_node_pipeli
06:35:20 PM  1000      7784     27.00    305.00  two_node_pipeli
06:35:21 PM  1000      7784     44.00    356.00  two_node_pipeli
06:35:22 PM  1000      7784     17.00    383.00  two_node_pipeli
06:35:23 PM  1000      7784     10.00    425.00  two_node_pipeli
06:35:24 PM  1000      7784     35.00    394.00  two_node_pipeli
06:35:25 PM  1000      7784      5.00    452.00  two_node_pipeli
06:35:26 PM  1000      7784     50.00    291.00  two_node_pipeli
06:35:27 PM  1000      7784      4.00    447.00  two_node_pipeli
06:35:28 PM  1000      7784     30.00    355.00  two_node_pipeli
06:35:29 PM  1000      7784      2.00    432.00  two_node_pipeli
06:35:30 PM  1000      7784     35.00    396.00  two_node_pipeli
06:35:31 PM  1000      7784     17.00    479.00  two_node_pipeli
06:35:32 PM  1000      7784     18.00    483.00  two_node_pipeli
06:35:33 PM  1000      7784     23.00    354.00  two_node_pipeli
06:35:34 PM  1000      7784      5.00    422.00  two_node_pipeli
06:35:35 PM  1000      7784      7.00    363.00  two_node_pipeli
06:35:36 PM  1000      7784     10.00    371.00  two_node_pipeli
06:35:37 PM  1000      7784     28.71    447.52  two_node_pipeli
06:35:38 PM  1000      7784     17.17    371.72  two_node_pipeli
06:35:39 PM  1000      7784     28.00    253.00  two_node_pipeli
06:35:40 PM  1000      7784     17.82    321.78  two_node_pipeli
06:35:41 PM  1000      7784     18.00    426.00  two_node_pipeli
06:35:42 PM  1000      7784      6.00    381.00  two_node_pipeli
06:35:43 PM  1000      7784      0.00    419.00  two_node_pipeli
06:35:44 PM  1000      7784     62.00    228.00  two_node_pipeli
06:35:45 PM  1000      7784     37.00    345.00  two_node_pipeli
06:35:46 PM  1000      7784     35.00    310.00  two_node_pipeli
06:35:47 PM  1000      7784     32.00    443.00  two_node_pipeli
06:35:48 PM  1000      7784     25.00    435.00  two_node_pipeli
06:35:49 PM  1000      7784     22.00    381.00  two_node_pipeli
06:35:50 PM  1000      7784     54.00    284.00  two_node_pipeli
06:35:51 PM  1000      7784     38.00    367.00  two_node_pipeli
06:35:52 PM  1000      7784     10.00    294.00  two_node_pipeli
06:35:53 PM  1000      7784     14.00    369.00  two_node_pipeli
06:35:54 PM  1000      7784      9.00    413.00  two_node_pipeli
06:35:55 PM  1000      7784     17.00    409.00  two_node_pipeli
06:35:56 PM  1000      7784     50.00    301.00  two_node_pipeli
06:35:57 PM  1000      7784      6.00    379.00  two_node_pipeli
06:35:58 PM  1000      7784     20.00    442.00  two_node_pipeli
