|CALIBRATION TEST|[Setting: 10ms]->@time-measure: 9891712. 
|TID:43937728|-->[Chain2-Command3.exe:170(100us)]-->[Start@1726485074866217475-End@1726485074973873570-Cost:107656095(ns) and Received msg: 3]. 

|TID:4160747264|-->[Chain2-Sensor1.exe:510(100us)]-->[Start@1726485075125472086-End@1726485075176260039-Cost:50787953(ns) and Published msg: 4]. 

|TID:43937728|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485075158428986-End@1726485075203853663-Cost:45424677(ns) and Published msg: 5]. 

|TID:4160747264|-->[Chain2-Transfer2.exe:340(100us)]-->[Start@1726485075176847471-End@1726485075210827826-Cost:33980355(ns) and Route msg: 4]. 

|TID:4160747264|-->[Chain2-Command3.exe:170(100us)]-->[Start@1726485075211224284-End@1726485075228143109-Cost:16918825(ns) and Received msg: 4]. 

|TID:43937728|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485075204245489-End@1726485075234122591-Cost:29877102(ns) and Route msg: 5]. 

|TID:4160747264|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485075234385329-End@1726485075249014442-Cost:14629113(ns) and Received msg: 5]. 

|TID:43937728|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485075458429594-End@1726485075503046693-Cost:44617099(ns) and Published msg: 6]. 

|TID:4160747264|-->[Chain2-Sensor1.exe:510(100us)]-->[Start@1726485075475498816-End@1726485075525241733-Cost:49742917(ns) and Published msg: 5]. 

|TID:43937728|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485075503401033-End@1726485075532979200-Cost:29578167(ns) and Route msg: 6]. 

|TID:43937728|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485075533190775-End@1726485075548122080-Cost:14931305(ns) and Received msg: 6]. 

|TID:4160747264|-->[Chain2-Transfer2.exe:340(100us)]-->[Start@1726485075525550963-End@1726485075558667040-Cost:33116077(ns) and Route msg: 5]. 

|TID:43937728|-->[Chain2-Command3.exe:170(100us)]-->[Start@1726485075558872442-End@1726485075575722852-Cost:16850410(ns) and Received msg: 5]. 

|TID:43937728|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485075758461493-End@1726485075803227933-Cost:44766440(ns) and Published msg: 7]. 

|TID:4160747264|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485075803496899-End@1726485075833395192-Cost:29898293(ns) and Route msg: 7]. 

|TID:4160747264|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485075833729715-End@1726485075848661494-Cost:14931779(ns) and Received msg: 7]. 

|TID:43937728|-->[Chain2-Sensor1.exe:510(100us)]-->[Start@1726485075825521716-End@1726485075876102745-Cost:50581029(ns) and Published msg: 6]. 

|TID:4160747264|-->[Chain2-Transfer2.exe:340(100us)]-->[Start@1726485075876447194-End@1726485075909757106-Cost:33309912(ns) and Route msg: 6]. 

|TID:43937728|-->[Chain2-Command3.exe:170(100us)]-->[Start@1726485075910120632-End@1726485075926624647-Cost:16504015(ns) and Received msg: 6]. 

|TID:43937728|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485076058465179-End@1726485076103094115-Cost:44628936(ns) and Published msg: 8]. 

|TID:4160747264|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485076103417759-End@1726485076133126170-Cost:29708411(ns) and Route msg: 8]. 

|TID:43937728|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485076133436520-End@1726485076148410130-Cost:14973610(ns) and Received msg: 8]. 

|TID:43937728|-->[Chain2-Sensor1.exe:510(100us)]-->[Start@1726485076175541698-End@1726485076225463122-Cost:49921424(ns) and Published msg: 7]. 

|TID:4160747264|-->[Chain2-Transfer2.exe:340(100us)]-->[Start@1726485076225774763-End@1726485076258752138-Cost:32977375(ns) and Route msg: 7]. 

|TID:43937728|-->[Chain2-Command3.exe:170(100us)]-->[Start@1726485076259065221-End@1726485076276435308-Cost:17370087(ns) and Received msg: 7]. 

|TID:43937728|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485076358914402-End@1726485076404243721-Cost:45329319(ns) and Published msg: 9]. 

|TID:4160747264|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485076404832691-End@1726485076434719430-Cost:29886739(ns) and Route msg: 9]. 

|TID:43937728|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485076434956578-End@1726485076449881215-Cost:14924637(ns) and Received msg: 9]. 

|TID:4160747264|-->[Chain2-Sensor1.exe:510(100us)]-->[Start@1726485076525603901-End@1726485076576072410-Cost:50468509(ns) and Published msg: 8]. 

|TID:43937728|-->[Chain2-Transfer2.exe:340(100us)]-->[Start@1726485076576451373-End@1726485076609802544-Cost:33351171(ns) and Route msg: 8]. 

|TID:4160747264|-->[Chain2-Command3.exe:170(100us)]-->[Start@1726485076610147894-End@1726485076626828244-Cost:16680350(ns) and Received msg: 8]. 

|TID:43937728|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485076658496010-End@1726485076703687784-Cost:45191774(ns) and Published msg: 10]. 

|TID:4160747264|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485076703993492-End@1726485076733865227-Cost:29871735(ns) and Route msg: 10]. 

|TID:43937728|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485076734086526-End@1726485076749001676-Cost:14915150(ns) and Received msg: 10]. 

|TID:43937728|-->[Chain2-Sensor1.exe:510(100us)]-->[Start@1726485076875482429-End@1726485076926123291-Cost:50640862(ns) and Published msg: 9]. 

|TID:4160747264|-->[Chain2-Transfer2.exe:340(100us)]-->[Start@1726485076926406677-End@1726485076960250893-Cost:33844216(ns) and Route msg: 9]. 

|TID:4160747264|-->[Chain2-Command3.exe:170(100us)]-->[Start@1726485076960585326-End@1726485076977529906-Cost:16944580(ns) and Received msg: 9]. 

|TID:43937728|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485076958449849-End@1726485077003270526-Cost:44820677(ns) and Published msg: 11]. 

|TID:4160747264|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485077003616486-End@1726485077033468564-Cost:29852078(ns) and Route msg: 11]. 

|TID:43937728|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485077033745078-End@1726485077048739026-Cost:14993948(ns) and Received msg: 11]. 

|TID:43937728|-->[Chain2-Sensor1.exe:510(100us)]-->[Start@1726485077225623725-End@1726485077275687505-Cost:50063780(ns) and Published msg: 10]. 

|TID:4160747264|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485077258411402-End@1726485077303411628-Cost:45000226(ns) and Published msg: 12]. 

|TID:43937728|-->[Chain2-Transfer2.exe:340(100us)]-->[Start@1726485077276097455-End@1726485077309290606-Cost:33193151(ns) and Route msg: 10]. 

|TID:43937728|-->[Chain2-Command3.exe:170(100us)]-->[Start@1726485077309695155-End@1726485077326337653-Cost:16642498(ns) and Received msg: 10]. 

|TID:4160747264|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485077303798770-End@1726485077333156449-Cost:29357679(ns) and Route msg: 12]. 

|TID:43937728|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485077333278357-End@1726485077347958226-Cost:14679869(ns) and Received msg: 12]. 

|TID:43937728|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485077558444244-End@1726485077603232853-Cost:44788609(ns) and Published msg: 13]. 

|TID:4160747264|-->[Chain2-Sensor1.exe:510(100us)]-->[Start@1726485077575504752-End@1726485077625258710-Cost:49753958(ns) and Published msg: 11]. 

|TID:43937728|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485077603601598-End@1726485077633417123-Cost:29815525(ns) and Route msg: 13]. 

|TID:43937728|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485077633653142-End@1726485077648544677-Cost:14891535(ns) and Received msg: 13]. 

|TID:4160747264|-->[Chain2-Transfer2.exe:340(100us)]-->[Start@1726485077625580859-End@1726485077658838048-Cost:33257189(ns) and Route msg: 11]. 

|TID:43937728|-->[Chain2-Command3.exe:170(100us)]-->[Start@1726485077659133391-End@1726485077675872908-Cost:16739517(ns) and Received msg: 11]. 

|TID:43937728|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485077858453489-End@1726485077903270564-Cost:44817075(ns) and Published msg: 14]. 

|TID:4160747264|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485077903627176-End@1726485077933296354-Cost:29669178(ns) and Route msg: 14]. 

|TID:4160747264|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485077933617858-End@1726485077948305035-Cost:14687177(ns) and Received msg: 14]. 

|TID:43937728|-->[Chain2-Sensor1.exe:510(100us)]-->[Start@1726485077925422008-End@1726485077976019197-Cost:50597189(ns) and Published msg: 12]. 

|TID:4160747264|-->[Chain2-Transfer2.exe:340(100us)]-->[Start@1726485077976312009-End@1726485078010135576-Cost:33823567(ns) and Route msg: 12]. 

|TID:43937728|-->[Chain2-Command3.exe:170(100us)]-->[Start@1726485078010432749-End@1726485078027359908-Cost:16927159(ns) and Received msg: 12]. 

|TID:43937728|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485078158636295-End@1726485078202921220-Cost:44284925(ns) and Published msg: 15]. 

|TID:4160747264|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485078203217607-End@1726485078233069595-Cost:29851988(ns) and Route msg: 15]. 

|TID:43937728|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485078233285449-End@1726485078248198856-Cost:14913407(ns) and Received msg: 15]. 

|TID:4160747264|-->[Chain2-Sensor1.exe:510(100us)]-->[Start@1726485078275490445-End@1726485078325347349-Cost:49856904(ns) and Published msg: 13]. 

|TID:43937728|-->[Chain2-Transfer2.exe:340(100us)]-->[Start@1726485078325600710-End@1726485078358871589-Cost:33270879(ns) and Route msg: 13]. 

|TID:4160747264|-->[Chain2-Command3.exe:170(100us)]-->[Start@1726485078359124843-End@1726485078375953184-Cost:16828341(ns) and Received msg: 13]. 

|TID:43937728|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485078458402713-End@1726485078502942345-Cost:44539632(ns) and Published msg: 16]. 

|TID:4160747264|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485078503288416-End@1726485078533831005-Cost:30542589(ns) and Route msg: 16]. 

|TID:43937728|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485078534117796-End@1726485078549031621-Cost:14913825(ns) and Received msg: 16]. 

|TID:4160747264|-->[Chain2-Sensor1.exe:510(100us)]-->[Start@1726485078625447207-End@1726485078675247588-Cost:49800381(ns) and Published msg: 14]. 

|TID:43937728|-->[Chain2-Transfer2.exe:340(100us)]-->[Start@1726485078675548611-End@1726485078708761539-Cost:33212928(ns) and Route msg: 14]. 

|TID:4160747264|-->[Chain2-Command3.exe:170(100us)]-->[Start@1726485078709015319-End@1726485078725815191-Cost:16799872(ns) and Received msg: 14]. 

|TID:43937728|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485078758344147-End@1726485078803106461-Cost:44762314(ns) and Published msg: 17]. 

|TID:4160747264|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485078803320946-End@1726485078833051034-Cost:29730088(ns) and Route msg: 17]. 

|TID:43937728|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485078833227697-End@1726485078848187428-Cost:14959731(ns) and Received msg: 17]. 

|TID:4160747264|-->[Chain2-Sensor1.exe:510(100us)]-->[Start@1726485078975443506-End@1726485079025059182-Cost:49615676(ns) and Published msg: 15]. 

|TID:43937728|-->[Chain2-Transfer2.exe:340(100us)]-->[Start@1726485079025304888-End@1726485079058887018-Cost:33582130(ns) and Route msg: 15]. 

|TID:43937728|-->[Chain2-Command3.exe:170(100us)]-->[Start@1726485079059336133-End@1726485079076104405-Cost:16768272(ns) and Received msg: 15]. 

|TID:4160747264|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485079058379578-End@1726485079105664842-Cost:47285264(ns) and Published msg: 18]. 

|TID:43937728|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485079105935197-End@1726485079135612233-Cost:29677036(ns) and Route msg: 18]. 

|TID:4160747264|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485079135741841-End@1726485079150515391-Cost:14773550(ns) and Received msg: 18]. 

|TID:43937728|-->[Chain2-Sensor1.exe:510(100us)]-->[Start@1726485079325525291-End@1726485079376289568-Cost:50764277(ns) and Published msg: 16]. 

|TID:4160747264|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485079358379689-End@1726485079403076440-Cost:44696751(ns) and Published msg: 19]. 

|TID:43937728|-->[Chain2-Transfer2.exe:340(100us)]-->[Start@1726485079376680820-End@1726485079410517852-Cost:33837032(ns) and Route msg: 16]. 

|TID:43937728|-->[Chain2-Command3.exe:170(100us)]-->[Start@1726485079410755923-End@1726485079427664342-Cost:16908419(ns) and Received msg: 16]. 

|TID:4160747264|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485079403383475-End@1726485079433124733-Cost:29741258(ns) and Route msg: 19]. 

|TID:43937728|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485079433336707-End@1726485079448267804-Cost:14931097(ns) and Received msg: 19]. 

|TID:4160747264|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485079658423323-End@1726485079703169843-Cost:44746520(ns) and Published msg: 20]. 

|TID:43937728|-->[Chain2-Sensor1.exe:510(100us)]-->[Start@1726485079675381042-End@1726485079726193381-Cost:50812339(ns) and Published msg: 17]. 

|TID:4160747264|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485079703601275-End@1726485079734788089-Cost:31186814(ns) and Route msg: 20]. 

|TID:4160747264|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485079735135696-End@1726485079750090047-Cost:14954351(ns) and Received msg: 20]. 

|TID:43937728|-->[Chain2-Transfer2.exe:340(100us)]-->[Start@1726485079726528518-End@1726485079760438282-Cost:33909764(ns) and Route msg: 17]. 

|TID:4160747264|-->[Chain2-Command3.exe:170(100us)]-->[Start@1726485079760702292-End@1726485079777241984-Cost:16539692(ns) and Received msg: 17]. 

|TID:4160747264|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485079958478798-End@1726485080002961882-Cost:44483084(ns) and Published msg: 21]. 

|TID:43937728|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485080003327715-End@1726485080033161908-Cost:29834193(ns) and Route msg: 21]. 

|TID:43937728|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485080033577473-End@1726485080048437443-Cost:14859970(ns) and Received msg: 21]. 

|TID:4160747264|-->[Chain2-Sensor1.exe:510(100us)]-->[Start@1726485080025451115-End@1726485080076291431-Cost:50840316(ns) and Published msg: 18]. 

|TID:43937728|-->[Chain2-Transfer2.exe:340(100us)]-->[Start@1726485080076613995-End@1726485080110012990-Cost:33398995(ns) and Route msg: 18]. 

|TID:4160747264|-->[Chain2-Command3.exe:170(100us)]-->[Start@1726485080110322330-End@1726485080126971071-Cost:16648741(ns) and Received msg: 18]. 

|TID:4160747264|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485080258454197-End@1726485080302661408-Cost:44207211(ns) and Published msg: 22]. 

|TID:43937728|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485080302961822-End@1726485080332556778-Cost:29594956(ns) and Route msg: 22]. 

|TID:4160747264|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485080332923504-End@1726485080347785333-Cost:14861829(ns) and Received msg: 22]. 

|TID:43937728|-->[Chain2-Sensor1.exe:510(100us)]-->[Start@1726485080375550038-End@1726485080425392343-Cost:49842305(ns) and Published msg: 19]. 

|TID:4160747264|-->[Chain2-Transfer2.exe:340(100us)]-->[Start@1726485080425764927-End@1726485080459577450-Cost:33812523(ns) and Route msg: 19]. 

|TID:43937728|-->[Chain2-Command3.exe:170(100us)]-->[Start@1726485080459954926-End@1726485080476973459-Cost:17018533(ns) and Received msg: 19]. 

|TID:43937728|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485080558474035-End@1726485080603257155-Cost:44783120(ns) and Published msg: 23]. 

|TID:4160747264|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485080604049194-End@1726485080634094737-Cost:30045543(ns) and Route msg: 23]. 

|TID:43937728|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485080634349756-End@1726485080649268486-Cost:14918730(ns) and Received msg: 23]. 

|TID:43937728|-->[Chain2-Sensor1.exe:510(100us)]-->[Start@1726485080725605169-End@1726485080775319520-Cost:49714351(ns) and Published msg: 20]. 

|TID:4160747264|-->[Chain2-Transfer2.exe:340(100us)]-->[Start@1726485080775669265-End@1726485080808981494-Cost:33312229(ns) and Route msg: 20]. 

|TID:43937728|-->[Chain2-Command3.exe:170(100us)]-->[Start@1726485080809291928-End@1726485080826205857-Cost:16913929(ns) and Received msg: 20]. 

|TID:43937728|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485080858468610-End@1726485080903313671-Cost:44845061(ns) and Published msg: 24]. 

|TID:4160747264|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485080903613678-End@1726485080933663920-Cost:30050242(ns) and Route msg: 24]. 

|TID:43937728|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485080933927819-End@1726485080948824061-Cost:14896242(ns) and Received msg: 24]. 

|TID:4160747264|-->[Chain2-Sensor1.exe:510(100us)]-->[Start@1726485081075486680-End@1726485081126208255-Cost:50721575(ns) and Published msg: 21]. 

|TID:43937728|-->[Chain2-Transfer2.exe:340(100us)]-->[Start@1726485081126495326-End@1726485081160303822-Cost:33808496(ns) and Route msg: 21]. 

|TID:43937728|-->[Chain2-Command3.exe:170(100us)]-->[Start@1726485081160599518-End@1726485081177493966-Cost:16894448(ns) and Received msg: 21]. 

|TID:4160747264|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485081158362385-End@1726485081203183871-Cost:44821486(ns) and Published msg: 25]. 

|TID:43937728|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485081203368993-End@1726485081233238416-Cost:29869423(ns) and Route msg: 25]. 

|TID:4160747264|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485081233452769-End@1726485081248389082-Cost:14936313(ns) and Received msg: 25]. 

|TID:4160747264|-->[Chain2-Sensor1.exe:510(100us)]-->[Start@1726485081425600568-End@1726485081476471901-Cost:50871333(ns) and Published msg: 22]. 

|TID:43937728|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485081458454384-End@1726485081502348046-Cost:43893662(ns) and Published msg: 26]. 

|TID:4160747264|-->[Chain2-Transfer2.exe:340(100us)]-->[Start@1726485081477069502-End@1726485081510257586-Cost:33188084(ns) and Route msg: 22]. 

|TID:4160747264|-->[Chain2-Command3.exe:170(100us)]-->[Start@1726485081510507300-End@1726485081527112302-Cost:16605002(ns) and Received msg: 22]. 

|TID:43937728|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485081502683017-End@1726485081533421843-Cost:30738826(ns) and Route msg: 26]. 

|TID:4160747264|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485081533687005-End@1726485081548346584-Cost:14659579(ns) and Received msg: 26]. 

|TID:43937728|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485081758425142-End@1726485081803271121-Cost:44845979(ns) and Published msg: 27]. 

|TID:4160747264|-->[Chain2-Sensor1.exe:510(100us)]-->[Start@1726485081775456696-End@1726485081825541238-Cost:50084542(ns) and Published msg: 23]. 

|TID:43937728|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485081803596671-End@1726485081833417208-Cost:29820537(ns) and Route msg: 27]. 

|TID:43937728|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485081833641290-End@1726485081848572610-Cost:14931320(ns) and Received msg: 27]. 

|TID:4160747264|-->[Chain2-Transfer2.exe:340(100us)]-->[Start@1726485081825873342-End@1726485081859272055-Cost:33398713(ns) and Route msg: 23]. 

|TID:43937728|-->[Chain2-Command3.exe:170(100us)]-->[Start@1726485081859507462-End@1726485081876459962-Cost:16952500(ns) and Received msg: 23]. 

|TID:43937728|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485082058443626-End@1726485082103297190-Cost:44853564(ns) and Published msg: 28]. 

|TID:4160747264|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485082103619097-End@1726485082133490066-Cost:29870969(ns) and Route msg: 28]. 

|TID:4160747264|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485082133772903-End@1726485082148666603-Cost:14893700(ns) and Received msg: 28]. 

|TID:43937728|-->[Chain2-Sensor1.exe:510(100us)]-->[Start@1726485082125466623-End@1726485082176300967-Cost:50834344(ns) and Published msg: 24]. 

|TID:4160747264|-->[Chain2-Transfer2.exe:340(100us)]-->[Start@1726485082176545085-End@1726485082210425116-Cost:33880031(ns) and Route msg: 24]. 

|TID:43937728|-->[Chain2-Command3.exe:170(100us)]-->[Start@1726485082210707864-End@1726485082227693489-Cost:16985625(ns) and Received msg: 24]. 

|TID:43937728|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485082358445127-End@1726485082402413992-Cost:43968865(ns) and Published msg: 29]. 

|TID:4160747264|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485082402686522-End@1726485082432561495-Cost:29874973(ns) and Route msg: 29]. 

|TID:43937728|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485082432821810-End@1726485082447726141-Cost:14904331(ns) and Received msg: 29]. 

|TID:43937728|-->[Chain2-Sensor1.exe:510(100us)]-->[Start@1726485082475475252-End@1726485082526212331-Cost:50737079(ns) and Published msg: 25]. 

|TID:4160747264|-->[Chain2-Transfer2.exe:340(100us)]-->[Start@1726485082526495361-End@1726485082560339726-Cost:33844365(ns) and Route msg: 25]. 

|TID:43937728|-->[Chain2-Command3.exe:170(100us)]-->[Start@1726485082560534030-End@1726485082577443432-Cost:16909402(ns) and Received msg: 25]. 

|TID:43937728|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485082658351566-End@1726485082703152373-Cost:44800807(ns) and Published msg: 30]. 

|TID:4160747264|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485082703519375-End@1726485082733336995-Cost:29817620(ns) and Route msg: 30]. 

|TID:43937728|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485082733622691-End@1726485082748647039-Cost:15024348(ns) and Received msg: 30]. 

|TID:4160747264|-->[Chain2-Sensor1.exe:510(100us)]-->[Start@1726485082825499020-End@1726485082875753758-Cost:50254738(ns) and Published msg: 26]. 

|TID:43937728|-->[Chain2-Transfer2.exe:340(100us)]-->[Start@1726485082876057176-End@1726485082909258692-Cost:33201516(ns) and Route msg: 26]. 

|TID:4160747264|-->[Chain2-Command3.exe:170(100us)]-->[Start@1726485082909597335-End@1726485082926219567-Cost:16622232(ns) and Received msg: 26]. 

|TID:4160747264|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485082958418371-End@1726485083002514328-Cost:44095957(ns) and Published msg: 31]. 

|TID:43937728|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485083002815086-End@1726485083031941795-Cost:29126709(ns) and Route msg: 31]. 

