|CALIBRATION TEST|[Setting: 10ms]->@time-measure: 9827643. 
|TID:1736435456|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485324892515374-End@1726485324899357689-Cost:6842315(ns) and Received msg: 4]. 

|TID:1736435456|-->[Chain2-Sensor1.exe:510(100us)]-->[Start@1726485325132307472-End@1726485325149240565-Cost:16933093(ns) and Published msg: 4]. 

|TID:1913229248|-->[Chain2-Transfer2.exe:340(100us)]-->[Start@1726485325149492224-End@1726485325160655646-Cost:11163422(ns) and Route msg: 4]. 

|TID:1736435456|-->[Chain2-Command3.exe:170(100us)]-->[Start@1726485325160821095-End@1726485325167798090-Cost:6976995(ns) and Received msg: 4]. 

|TID:1913229248|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485325166900934-End@1726485325185010323-Cost:18109389(ns) and Published msg: 5]. 

|TID:1736435456|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485325185222491-End@1726485325195059384-Cost:9836893(ns) and Route msg: 5]. 

|TID:1913229248|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485325195278295-End@1726485325203121224-Cost:7842929(ns) and Received msg: 5]. 

|TID:1913229248|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485325467020053-End@1726485325482027410-Cost:15007357(ns) and Published msg: 6]. 

|TID:1913229248|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485325482395206-End@1726485325505669093-Cost:23273887(ns) and Route msg: 6]. 

|TID:1736435456|-->[Chain2-Sensor1.exe:510(100us)]-->[Start@1726485325482106449-End@1726485325511076155-Cost:28969706(ns) and Published msg: 5]. 

|TID:1913229248|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485325506005721-End@1726485325520957392-Cost:14951671(ns) and Received msg: 6]. 

|TID:1736435456|-->[Chain2-Transfer2.exe:340(100us)]-->[Start@1726485325511455836-End@1726485325527084275-Cost:15628439(ns) and Route msg: 5]. 

|TID:1913229248|-->[Chain2-Command3.exe:170(100us)]-->[Start@1726485325527259654-End@1726485325533154157-Cost:5894503(ns) and Received msg: 5]. 

|TID:1913229248|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485325767026788-End@1726485325782075838-Cost:15049050(ns) and Published msg: 7]. 

|TID:1736435456|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485325782305015-End@1726485325792211339-Cost:9906324(ns) and Route msg: 7]. 

|TID:1913229248|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485325792422038-End@1726485325798920823-Cost:6498785(ns) and Received msg: 7]. 

|TID:1736435456|-->[Chain2-Sensor1.exe:510(100us)]-->[Start@1726485325832302980-End@1726485325853117734-Cost:20814754(ns) and Published msg: 6]. 

|TID:1913229248|-->[Chain2-Transfer2.exe:340(100us)]-->[Start@1726485325853386039-End@1726485325866481622-Cost:13095583(ns) and Route msg: 6]. 

|TID:1736435456|-->[Chain2-Command3.exe:170(100us)]-->[Start@1726485325866700133-End@1726485325872496105-Cost:5795972(ns) and Received msg: 6]. 

|TID:1736435456|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485326067016374-End@1726485326082001533-Cost:14985159(ns) and Published msg: 8]. 

|TID:1913229248|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485326082274137-End@1726485326094767159-Cost:12493022(ns) and Route msg: 8]. 

|TID:1736435456|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485326094994554-End@1726485326104697558-Cost:9703004(ns) and Received msg: 8]. 

|TID:1913229248|-->[Chain2-Sensor1.exe:510(100us)]-->[Start@1726485326182199225-End@1726485326199716983-Cost:17517758(ns) and Published msg: 7]. 

|TID:1736435456|-->[Chain2-Transfer2.exe:340(100us)]-->[Start@1726485326200046226-End@1726485326213737537-Cost:13691311(ns) and Route msg: 7]. 

|TID:1913229248|-->[Chain2-Command3.exe:170(100us)]-->[Start@1726485326213985617-End@1726485326219743760-Cost:5758143(ns) and Received msg: 7]. 

|TID:1913229248|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485326367035787-End@1726485326390694557-Cost:23658770(ns) and Published msg: 9]. 

|TID:1736435456|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485326391069908-End@1726485326409984111-Cost:18914203(ns) and Route msg: 9]. 

|TID:1913229248|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485326410241254-End@1726485326415404820-Cost:5163566(ns) and Received msg: 9]. 

|TID:1913229248|-->[Chain2-Sensor1.exe:510(100us)]-->[Start@1726485326532293310-End@1726485326550168763-Cost:17875453(ns) and Published msg: 8]. 

|TID:1736435456|-->[Chain2-Transfer2.exe:340(100us)]-->[Start@1726485326550427768-End@1726485326561699754-Cost:11271986(ns) and Route msg: 8]. 

|TID:1913229248|-->[Chain2-Command3.exe:170(100us)]-->[Start@1726485326561848258-End@1726485326568757113-Cost:6908855(ns) and Received msg: 8]. 

|TID:1736435456|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485326666931527-End@1726485326681740759-Cost:14809232(ns) and Published msg: 10]. 

|TID:1913229248|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485326681955913-End@1726485326695361683-Cost:13405770(ns) and Route msg: 10]. 

|TID:1736435456|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485326695667533-End@1726485326702966285-Cost:7298752(ns) and Received msg: 10]. 

|TID:1913229248|-->[Chain2-Sensor1.exe:510(100us)]-->[Start@1726485326882215594-End@1726485326900539967-Cost:18324373(ns) and Published msg: 9]. 

|TID:1736435456|-->[Chain2-Transfer2.exe:340(100us)]-->[Start@1726485326900826375-End@1726485326911986315-Cost:11159940(ns) and Route msg: 9]. 

|TID:1913229248|-->[Chain2-Command3.exe:170(100us)]-->[Start@1726485326912176711-End@1726485326918205869-Cost:6029158(ns) and Received msg: 9]. 

|TID:1913229248|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485326967073770-End@1726485326982327486-Cost:15253716(ns) and Published msg: 11]. 

|TID:1736435456|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485326982575661-End@1726485326992623969-Cost:10048308(ns) and Route msg: 11]. 

|TID:1913229248|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485326992783261-End@1726485326998957145-Cost:6173884(ns) and Received msg: 11]. 

|TID:1736435456|-->[Chain2-Sensor1.exe:510(100us)]-->[Start@1726485327232241602-End@1726485327251446819-Cost:19205217(ns) and Published msg: 10]. 

|TID:1913229248|-->[Chain2-Transfer2.exe:340(100us)]-->[Start@1726485327251795246-End@1726485327263134219-Cost:11338973(ns) and Route msg: 10]. 

|TID:1736435456|-->[Chain2-Command3.exe:170(100us)]-->[Start@1726485327263310654-End@1726485327280165454-Cost:16854800(ns) and Received msg: 10]. 

|TID:1913229248|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485327268633448-End@1726485327285658476-Cost:17025028(ns) and Published msg: 12]. 

|TID:1736435456|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485327285817430-End@1726485327295848248-Cost:10030818(ns) and Route msg: 12]. 

|TID:1913229248|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485327296024296-End@1726485327302921002-Cost:6896706(ns) and Received msg: 12]. 

|TID:1913229248|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485327566991277-End@1726485327581932753-Cost:14941476(ns) and Published msg: 13]. 

|TID:1913229248|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485327582195310-End@1726485327608210627-Cost:26015317(ns) and Route msg: 13]. 

|TID:1736435456|-->[Chain2-Sensor1.exe:510(100us)]-->[Start@1726485327582158779-End@1726485327611546801-Cost:29388022(ns) and Published msg: 11]. 

|TID:1913229248|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485327608587713-End@1726485327618289924-Cost:9702211(ns) and Received msg: 13]. 

|TID:1736435456|-->[Chain2-Transfer2.exe:340(100us)]-->[Start@1726485327611994224-End@1726485327629643936-Cost:17649712(ns) and Route msg: 11]. 

|TID:1913229248|-->[Chain2-Command3.exe:170(100us)]-->[Start@1726485327629970882-End@1726485327637934016-Cost:7963134(ns) and Received msg: 11]. 

|TID:1736435456|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485327866974281-End@1726485327882013164-Cost:15038883(ns) and Published msg: 14]. 

|TID:1913229248|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485327882243987-End@1726485327895204304-Cost:12960317(ns) and Route msg: 14]. 

|TID:1736435456|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485327895381509-End@1726485327900750535-Cost:5369026(ns) and Received msg: 14]. 

|TID:1736435456|-->[Chain2-Sensor1.exe:510(100us)]-->[Start@1726485327932307375-End@1726485327949814139-Cost:17506764(ns) and Published msg: 12]. 

|TID:1913229248|-->[Chain2-Transfer2.exe:340(100us)]-->[Start@1726485327966585260-End@1726485327978519035-Cost:11933775(ns) and Route msg: 12]. 

|TID:1736435456|-->[Chain2-Command3.exe:170(100us)]-->[Start@1726485327978760375-End@1726485327985957848-Cost:7197473(ns) and Received msg: 12]. 

|TID:1736435456|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485328166973659-End@1726485328196120965-Cost:29147306(ns) and Published msg: 15]. 

|TID:1913229248|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485328196453313-End@1726485328206345308-Cost:9891995(ns) and Route msg: 15]. 

|TID:1736435456|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485328206535028-End@1726485328216323199-Cost:9788171(ns) and Received msg: 15]. 

|TID:1913229248|-->[Chain2-Sensor1.exe:510(100us)]-->[Start@1726485328282244408-End@1726485328309628026-Cost:27383618(ns) and Published msg: 13]. 

|TID:1736435456|-->[Chain2-Transfer2.exe:340(100us)]-->[Start@1726485328310026603-End@1726485328321194250-Cost:11167647(ns) and Route msg: 13]. 

|TID:1913229248|-->[Chain2-Command3.exe:170(100us)]-->[Start@1726485328321379493-End@1726485328332358438-Cost:10978945(ns) and Received msg: 13]. 

|TID:1913229248|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485328467084658-End@1726485328511148440-Cost:44063782(ns) and Published msg: 16]. 

|TID:1736435456|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485328511432739-End@1726485328531129993-Cost:19697254(ns) and Route msg: 16]. 

|TID:1913229248|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485328531407451-End@1726485328541251363-Cost:9843912(ns) and Received msg: 16]. 

|TID:1913229248|-->[Chain2-Sensor1.exe:510(100us)]-->[Start@1726485328632333020-End@1726485328665609757-Cost:33276737(ns) and Published msg: 14]. 

|TID:1736435456|-->[Chain2-Transfer2.exe:340(100us)]-->[Start@1726485328665884822-End@1726485328684947680-Cost:19062858(ns) and Route msg: 14]. 

|TID:1913229248|-->[Chain2-Command3.exe:170(100us)]-->[Start@1726485328685226416-End@1726485328691045514-Cost:5819098(ns) and Received msg: 14]. 

|TID:1913229248|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485328767007398-End@1726485328781875044-Cost:14867646(ns) and Published msg: 17]. 

|TID:1736435456|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485328782113137-End@1726485328792079587-Cost:9966450(ns) and Route msg: 17]. 

|TID:1913229248|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485328792324478-End@1726485328797341757-Cost:5017279(ns) and Received msg: 17]. 

|TID:1736435456|-->[Chain2-Sensor1.exe:510(100us)]-->[Start@1726485328982272663-End@1726485329014649541-Cost:32376878(ns) and Published msg: 15]. 

|TID:1913229248|-->[Chain2-Transfer2.exe:340(100us)]-->[Start@1726485329015002501-End@1726485329036973570-Cost:21971069(ns) and Route msg: 15]. 

|TID:1736435456|-->[Chain2-Command3.exe:170(100us)]-->[Start@1726485329037151102-End@1726485329048149424-Cost:10998322(ns) and Received msg: 15]. 

|TID:1913229248|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485329066950821-End@1726485329093457267-Cost:26506446(ns) and Published msg: 18]. 

|TID:1736435456|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485329093669207-End@1726485329113218375-Cost:19549168(ns) and Route msg: 18]. 

|TID:1913229248|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485329113383807-End@1726485329123224681-Cost:9840874(ns) and Received msg: 18]. 

|TID:1736435456|-->[Chain2-Sensor1.exe:510(100us)]-->[Start@1726485329332196914-End@1726485329393715233-Cost:61518319(ns) and Published msg: 16]. 

|TID:1913229248|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485329367067848-End@1726485329407927546-Cost:40859698(ns) and Published msg: 19]. 

|TID:1913229248|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485329408254053-End@1726485329437590367-Cost:29336314(ns) and Route msg: 19]. 

|TID:1913229248|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485329437928595-End@1726485329452657272-Cost:14728677(ns) and Received msg: 19]. 

|TID:1736435456|-->[Chain2-Transfer2.exe:340(100us)]-->[Start@1726485329394182885-End@1726485329464049932-Cost:69867047(ns) and Route msg: 16]. 

|TID:1913229248|-->[Chain2-Command3.exe:170(100us)]-->[Start@1726485329464345109-End@1726485329480963678-Cost:16618569(ns) and Received msg: 16]. 

|TID:1913229248|-->[Chain2-Sensor1.exe:510(100us)]-->[Start@1726485329772575354-End@1726485329854544572-Cost:81969218(ns) and Published msg: 17]. 

|TID:1736435456|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485329667218083-End@1726485329857646534-Cost:190428451(ns) and Published msg: 20]. 

|TID:1736435456|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485329857909099-End@1726485329885244656-Cost:27335557(ns) and Route msg: 20]. 

|TID:1913229248|-->[Chain2-Transfer2.exe:340(100us)]-->[Start@1726485329855000315-End@1726485329890987935-Cost:35987620(ns) and Route msg: 17]. 

|TID:1736435456|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485329885573974-End@1726485329900673889-Cost:15099915(ns) and Received msg: 20]. 

|TID:1913229248|-->[Chain2-Command3.exe:170(100us)]-->[Start@1726485329891308523-End@1726485329906623241-Cost:15314718(ns) and Received msg: 17]. 

|TID:1913229248|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485329966973328-End@1726485329994978527-Cost:28005199(ns) and Published msg: 21]. 

|TID:1736435456|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485329995241162-End@1726485330014660872-Cost:19419710(ns) and Route msg: 21]. 

|TID:1913229248|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485330014895646-End@1726485330024692750-Cost:9797104(ns) and Received msg: 21]. 

|TID:1913229248|-->[Chain2-Sensor1.exe:510(100us)]-->[Start@1726485330032160525-End@1726485330065478126-Cost:33317601(ns) and Published msg: 18]. 

|TID:1736435456|-->[Chain2-Transfer2.exe:340(100us)]-->[Start@1726485330065874069-End@1726485330087860134-Cost:21986065(ns) and Route msg: 18]. 

|TID:1913229248|-->[Chain2-Command3.exe:170(100us)]-->[Start@1726485330088149642-End@1726485330099036631-Cost:10886989(ns) and Received msg: 18]. 

|TID:1913229248|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485330267008024-End@1726485330281997921-Cost:14989897(ns) and Published msg: 22]. 

|TID:1736435456|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485330282253579-End@1726485330294141738-Cost:11888159(ns) and Route msg: 22]. 

|TID:1913229248|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485330294322139-End@1726485330299429404-Cost:5107265(ns) and Received msg: 22]. 

|TID:1736435456|-->[Chain2-Sensor1.exe:510(100us)]-->[Start@1726485330382294884-End@1726485330399192652-Cost:16897768(ns) and Published msg: 19]. 

|TID:1913229248|-->[Chain2-Transfer2.exe:340(100us)]-->[Start@1726485330399420231-End@1726485330410597280-Cost:11177049(ns) and Route msg: 19]. 

|TID:1736435456|-->[Chain2-Command3.exe:170(100us)]-->[Start@1726485330410745193-End@1726485330416478060-Cost:5732867(ns) and Received msg: 19]. 

|TID:1913229248|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485330566999739-End@1726485330582027381-Cost:15027642(ns) and Published msg: 23]. 

|TID:1736435456|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485330582284789-End@1726485330592257377-Cost:9972588(ns) and Route msg: 23]. 

|TID:1913229248|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485330592419884-End@1726485330600662352-Cost:8242468(ns) and Received msg: 23]. 

|TID:1913229248|-->[Chain2-Sensor1.exe:510(100us)]-->[Start@1726485330732247841-End@1726485330749207983-Cost:16960142(ns) and Published msg: 20]. 

|TID:1736435456|-->[Chain2-Transfer2.exe:340(100us)]-->[Start@1726485330749457444-End@1726485330761082117-Cost:11624673(ns) and Route msg: 20]. 

|TID:1913229248|-->[Chain2-Command3.exe:170(100us)]-->[Start@1726485330762144845-End@1726485330770885364-Cost:8740519(ns) and Received msg: 20]. 

|TID:1913229248|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485330867000323-End@1726485330882069996-Cost:15069673(ns) and Published msg: 24]. 

|TID:1736435456|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485330882254166-End@1726485330892262579-Cost:10008413(ns) and Route msg: 24]. 

|TID:1913229248|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485330892403378-End@1726485330899263881-Cost:6860503(ns) and Received msg: 24]. 

|TID:1913229248|-->[Chain2-Sensor1.exe:510(100us)]-->[Start@1726485331082355894-End@1726485331099080173-Cost:16724279(ns) and Published msg: 21]. 

|TID:1736435456|-->[Chain2-Transfer2.exe:340(100us)]-->[Start@1726485331099271714-End@1726485331110491468-Cost:11219754(ns) and Route msg: 21]. 

|TID:1913229248|-->[Chain2-Command3.exe:170(100us)]-->[Start@1726485331110669283-End@1726485331118530404-Cost:7861121(ns) and Received msg: 21]. 

|TID:1913229248|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485331166985369-End@1726485331181939414-Cost:14954045(ns) and Published msg: 25]. 

|TID:1736435456|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485331182188991-End@1726485331192129297-Cost:9940306(ns) and Route msg: 25]. 

|TID:1913229248|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485331192256506-End@1726485331197279548-Cost:5023042(ns) and Received msg: 25]. 

|TID:1736435456|-->[Chain2-Sensor1.exe:510(100us)]-->[Start@1726485331432210197-End@1726485331461839634-Cost:29629437(ns) and Published msg: 22]. 

|TID:1913229248|-->[Chain2-Transfer2.exe:340(100us)]-->[Start@1726485331462224204-End@1726485331497187515-Cost:34963311(ns) and Route msg: 22]. 

|TID:1736435456|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485331473465604-End@1726485331515566869-Cost:42101265(ns) and Published msg: 26]. 

|TID:1913229248|-->[Chain2-Command3.exe:170(100us)]-->[Start@1726485331497498047-End@1726485331517155345-Cost:19657298(ns) and Received msg: 22]. 

|TID:1736435456|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485331515873919-End@1726485331535146888-Cost:19272969(ns) and Route msg: 26]. 

|TID:1913229248|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485331535329699-End@1726485331544978417-Cost:9648718(ns) and Received msg: 26]. 

|TID:1913229248|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485331767068549-End@1726485331812313561-Cost:45245012(ns) and Published msg: 27]. 

|TID:1736435456|-->[Chain2-Sensor1.exe:510(100us)]-->[Start@1726485331782166324-End@1726485331828470971-Cost:46304647(ns) and Published msg: 23]. 

|TID:1913229248|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485331812680377-End@1726485331842208728-Cost:29528351(ns) and Route msg: 27]. 

|TID:1913229248|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485331842563022-End@1726485331861424247-Cost:18861225(ns) and Received msg: 27]. 

|TID:1736435456|-->[Chain2-Transfer2.exe:340(100us)]-->[Start@1726485331828853511-End@1726485331866949444-Cost:38095933(ns) and Route msg: 23]. 

|TID:1913229248|-->[Chain2-Command3.exe:170(100us)]-->[Start@1726485331867213573-End@1726485331878680364-Cost:11466791(ns) and Received msg: 23]. 

|TID:1736435456|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485332067095377-End@1726485332096279304-Cost:29183927(ns) and Published msg: 28]. 

|TID:1913229248|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485332096579577-End@1726485332116293720-Cost:19714143(ns) and Route msg: 28]. 

|TID:1736435456|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485332116550054-End@1726485332126572960-Cost:10022906(ns) and Received msg: 28]. 

|TID:1913229248|-->[Chain2-Sensor1.exe:510(100us)]-->[Start@1726485332132227408-End@1726485332165084713-Cost:32857305(ns) and Published msg: 24]. 

|TID:1736435456|-->[Chain2-Transfer2.exe:340(100us)]-->[Start@1726485332165393068-End@1726485332182965501-Cost:17572433(ns) and Route msg: 24]. 

|TID:1913229248|-->[Chain2-Command3.exe:170(100us)]-->[Start@1726485332183219296-End@1726485332194336769-Cost:11117473(ns) and Received msg: 24]. 

|TID:1736435456|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485332367017692-End@1726485332393083408-Cost:26065716(ns) and Published msg: 29]. 

|TID:1913229248|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485332393514140-End@1726485332412602727-Cost:19088587(ns) and Route msg: 29]. 

|TID:1913229248|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485332413024252-End@1726485332421189904-Cost:8165652(ns) and Received msg: 29]. 

|TID:1736435456|-->[Chain2-Sensor1.exe:510(100us)]-->[Start@1726485332482265343-End@1726485332515534532-Cost:33269189(ns) and Published msg: 25]. 

|TID:1913229248|-->[Chain2-Transfer2.exe:340(100us)]-->[Start@1726485332515878460-End@1726485332533841267-Cost:17962807(ns) and Route msg: 25]. 

|TID:1736435456|-->[Chain2-Command3.exe:170(100us)]-->[Start@1726485332534015245-End@1726485332545107187-Cost:11091942(ns) and Received msg: 25]. 

|TID:1913229248|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485332666971073-End@1726485332682692236-Cost:15721163(ns) and Published msg: 30]. 

|TID:1736435456|-->[Chain1-Transfer2.exe:300(100us)]-->[Start@1726485332682931337-End@1726485332692889221-Cost:9957884(ns) and Route msg: 30]. 

|TID:1913229248|-->[Chain1-Command3.exe:150(100us)]-->[Start@1726485332693097214-End@1726485332698223754-Cost:5126540(ns) and Received msg: 30]. 

|TID:1736435456|-->[Chain2-Sensor1.exe:510(100us)]-->[Start@1726485332832346910-End@1726485332850699581-Cost:18352671(ns) and Published msg: 26]. 

|TID:1913229248|-->[Chain2-Transfer2.exe:340(100us)]-->[Start@1726485332850951939-End@1726485332862875417-Cost:11923478(ns) and Route msg: 26]. 

|TID:1736435456|-->[Chain2-Command3.exe:170(100us)]-->[Start@1726485332863087482-End@1726485332868844863-Cost:5757381(ns) and Received msg: 26]. 

|TID:1736435456|-->[Chain1-Sensor1.exe:450(100us)]-->[Start@1726485332966999381-End@1726485332981927173-Cost:14927792(ns) and Published msg: 31]. 

