Linux 5.15.0-121-generic (NEU) 	09/15/2024 	_x86_64_	(16 CPU)

06:17:32 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:17:33 PM  1000      6953    6.00    0.00    0.00   26.00    6.00     6  two_node_pipeli
06:17:34 PM  1000      6953   69.00    1.00    0.00   83.00   70.00     6  two_node_pipeli
06:17:35 PM  1000      6953   44.12    0.00    0.00   44.12   44.12     7  two_node_pipeli
06:17:36 PM  1000      6953   59.00    0.00    0.00   47.00   59.00     7  two_node_pipeli
06:17:37 PM  1000      6953   53.00    0.00    0.00   57.00   53.00     7  two_node_pipeli
06:17:38 PM  1000      6953   52.00    1.00    0.00   46.00   53.00     7  two_node_pipeli
06:17:39 PM  1000      6953   57.00    0.00    0.00   53.00   57.00     7  two_node_pipeli
06:17:40 PM  1000      6953   62.00    1.00    0.00   18.00   63.00     7  two_node_pipeli
06:17:41 PM  1000      6953   59.00    1.00    0.00   24.00   60.00     6  two_node_pipeli
06:17:42 PM  1000      6953   57.00    0.00    0.00   19.00   57.00     7  two_node_pipeli
06:17:43 PM  1000      6953   55.00    0.00    0.00   15.00   55.00     6  two_node_pipeli
06:17:44 PM  1000      6953   58.00    0.00    0.00   15.00   58.00     6  two_node_pipeli
06:17:45 PM  1000      6953   57.00    1.00    0.00   21.00   58.00     6  two_node_pipeli
06:17:46 PM  1000      6953   55.00    1.00    0.00   24.00   56.00     7  two_node_pipeli
06:17:47 PM  1000      6953   59.00    0.00    0.00   16.00   59.00     7  two_node_pipeli
06:17:48 PM  1000      6953   56.00    1.00    0.00   13.00   57.00     6  two_node_pipeli
06:17:49 PM  1000      6953   55.00    1.00    0.00   16.00   56.00     6  two_node_pipeli
06:17:50 PM  1000      6953   59.00    0.00    0.00   12.00   59.00     7  two_node_pipeli
06:17:51 PM  1000      6953   56.00    1.00    0.00   13.00   57.00     6  two_node_pipeli
06:17:52 PM  1000      6953   54.00    1.00    0.00   14.00   55.00     7  two_node_pipeli
06:17:53 PM  1000      6953   59.00    1.00    0.00   14.00   60.00     7  two_node_pipeli
06:17:54 PM  1000      6953   56.00    0.00    0.00   17.00   56.00     6  two_node_pipeli
06:17:55 PM  1000      6953   55.00    1.00    0.00   11.00   56.00     6  two_node_pipeli
06:17:56 PM  1000      6953   60.00    0.00    0.00   14.00   60.00     7  two_node_pipeli
06:17:57 PM  1000      6953   56.00    0.00    0.00   12.00   56.00     7  two_node_pipeli
06:17:58 PM  1000      6953   55.00    0.00    0.00   16.00   55.00     6  two_node_pipeli
06:17:59 PM  1000      6953   60.00    0.00    0.00   14.00   60.00     7  two_node_pipeli
06:18:00 PM  1000      6953   56.00    0.00    0.00   14.00   56.00     7  two_node_pipeli
06:18:01 PM  1000      6953   54.00    2.00    0.00   16.00   56.00     7  two_node_pipeli
06:18:02 PM  1000      6953   59.00    2.00    0.00   14.00   61.00     6  two_node_pipeli
06:18:03 PM  1000      6953   56.00    0.00    0.00   10.00   56.00     6  two_node_pipeli
06:18:04 PM  1000      6953   55.00    0.00    0.00   16.00   55.00     6  two_node_pipeli
06:18:05 PM  1000      6953   59.00    1.00    0.00   14.00   60.00     7  two_node_pipeli
06:18:06 PM  1000      6953   53.47    0.99    0.00   18.81   54.46     7  two_node_pipeli
06:18:07 PM  1000      6953   56.00    0.00    0.00   17.00   56.00     7  two_node_pipeli
06:18:08 PM  1000      6953   60.00    1.00    0.00   16.00   61.00     6  two_node_pipeli
06:18:09 PM  1000      6953   55.00    1.00    0.00   14.00   56.00     6  two_node_pipeli
06:18:10 PM  1000      6953   56.00    0.00    0.00   15.00   56.00     6  two_node_pipeli
06:18:11 PM  1000      6953   58.00    0.00    0.00   15.00   58.00     7  two_node_pipeli
06:18:12 PM  1000      6953   57.00    0.00    0.00   13.00   57.00     6  two_node_pipeli
06:18:13 PM  1000      6953   55.00    1.00    0.00    9.00   56.00     6  two_node_pipeli
06:18:14 PM  1000      6953   60.00    1.00    0.00   13.00   61.00     7  two_node_pipeli
06:18:15 PM  1000      6953   55.00    1.00    0.00   16.00   56.00     6  two_node_pipeli
06:18:16 PM  1000      6953   56.00    0.00    0.00    9.00   56.00     6  two_node_pipeli
06:18:17 PM  1000      6953   60.00    0.00    0.00   13.00   60.00     6  two_node_pipeli
06:18:18 PM  1000      6953   54.00    1.00    0.00   13.00   55.00     7  two_node_pipeli
06:18:19 PM  1000      6953   56.00    0.00    0.00   16.00   56.00     7  two_node_pipeli
06:18:20 PM  1000      6953   60.00    0.00    0.00   15.00   60.00     7  two_node_pipeli
06:18:21 PM  1000      6953   56.00    0.00    0.00   19.00   56.00     6  two_node_pipeli
06:18:22 PM  1000      6953   55.00    1.00    0.00   15.00   56.00     6  two_node_pipeli
06:18:23 PM  1000      6953   60.00    0.00    0.00   15.00   60.00     7  two_node_pipeli
06:18:24 PM  1000      6953   56.00    0.00    0.00   15.00   56.00     7  two_node_pipeli
06:18:25 PM  1000      6953   55.00    0.00    0.00   14.00   55.00     7  two_node_pipeli
06:18:26 PM  1000      6953   60.00    0.00    0.00   12.00   60.00     6  two_node_pipeli
06:18:27 PM  1000      6953   56.00    0.00    0.00   13.00   56.00     7  two_node_pipeli
06:18:28 PM  1000      6953   56.00    0.00    0.00   13.00   56.00     7  two_node_pipeli
06:18:29 PM  1000      6953   60.00    1.00    0.00   11.00   61.00     6  two_node_pipeli
