Linux 5.15.0-121-generic (NEU) 	09/16/2024 	_x86_64_	(16 CPU)

12:50:20 PM   UID       PID   cswch/s nvcswch/s  Command
12:50:21 PM  1000     15868    106.00    308.00  two_node_pipeli
12:50:22 PM  1000     15868    172.00    112.00  two_node_pipeli
12:50:23 PM  1000     15868    132.00    189.00  two_node_pipeli
12:50:24 PM  1000     15868    182.00    115.00  two_node_pipeli
12:50:25 PM  1000     15868    167.00    195.00  two_node_pipeli
12:50:26 PM  1000     15868    171.00    127.00  two_node_pipeli
12:50:27 PM  1000     15868    184.00    206.00  two_node_pipeli
12:50:28 PM  1000     15868    186.00    217.00  two_node_pipeli
12:50:29 PM  1000     15868    197.00    268.00  two_node_pipeli
12:50:30 PM  1000     15868    178.00    202.00  two_node_pipeli
12:50:31 PM  1000     15868    171.00    196.00  two_node_pipeli
12:50:32 PM  1000     15868    167.00    238.00  two_node_pipeli
12:50:33 PM  1000     15868    176.00    224.00  two_node_pipeli
12:50:34 PM  1000     15868    189.00    289.00  two_node_pipeli
12:50:35 PM  1000     15868    185.00    252.00  two_node_pipeli
12:50:36 PM  1000     15868    165.00    313.00  two_node_pipeli
12:50:37 PM  1000     15868    175.00    273.00  two_node_pipeli
12:50:38 PM  1000     15868    180.00    243.00  two_node_pipeli
12:50:39 PM  1000     15868    186.00    267.00  two_node_pipeli
12:50:40 PM  1000     15868    131.00    341.00  two_node_pipeli
12:50:41 PM  1000     15868    169.00    287.00  two_node_pipeli
12:50:42 PM  1000     15868    155.45    214.85  two_node_pipeli
12:50:43 PM  1000     15868    123.00    243.00  two_node_pipeli
12:50:44 PM  1000     15868    166.00    196.00  two_node_pipeli
12:50:45 PM  1000     15868    160.00    210.00  two_node_pipeli
12:50:46 PM  1000     15868    163.00    222.00  two_node_pipeli
12:50:47 PM  1000     15868    175.00    256.00  two_node_pipeli
12:50:48 PM  1000     15868    165.00    262.00  two_node_pipeli
12:50:49 PM  1000     15868    148.00    288.00  two_node_pipeli
12:50:50 PM  1000     15868    159.00    306.00  two_node_pipeli
12:50:51 PM  1000     15868    165.00    260.00  two_node_pipeli
12:50:52 PM  1000     15868    183.00    234.00  two_node_pipeli
12:50:53 PM  1000     15868    181.00    216.00  two_node_pipeli
12:50:54 PM  1000     15868    169.00    282.00  two_node_pipeli
12:50:55 PM  1000     15868    169.00    258.00  two_node_pipeli
12:50:56 PM  1000     15868    143.00    194.00  two_node_pipeli
12:50:57 PM  1000     15868    118.00    265.00  two_node_pipeli
12:50:58 PM  1000     15868     82.00    311.00  two_node_pipeli
12:50:59 PM  1000     15868    104.95    421.78  two_node_pipeli
12:51:00 PM  1000     15868    164.00    315.00  two_node_pipeli
12:51:01 PM  1000     15868    181.00    308.00  two_node_pipeli
12:51:02 PM  1000     15868    196.00    257.00  two_node_pipeli
12:51:03 PM  1000     15868    179.00    222.00  two_node_pipeli
12:51:04 PM  1000     15868    178.00    282.00  two_node_pipeli
12:51:05 PM  1000     15868    120.00    226.00  two_node_pipeli
12:51:06 PM  1000     15868    114.00    370.00  two_node_pipeli
12:51:07 PM  1000     15868    138.00    191.00  two_node_pipeli
12:51:08 PM  1000     15868    156.00    194.00  two_node_pipeli
12:51:09 PM  1000     15868    173.00    164.00  two_node_pipeli
12:51:10 PM  1000     15868    125.74    240.59  two_node_pipeli
12:51:11 PM  1000     15868    172.00    158.00  two_node_pipeli
12:51:12 PM  1000     15868    112.00    214.00  two_node_pipeli
12:51:13 PM  1000     15868    136.00    288.00  two_node_pipeli
12:51:14 PM  1000     15868    148.00    231.00  two_node_pipeli
12:51:15 PM  1000     15868    145.00    279.00  two_node_pipeli
12:51:16 PM  1000     15868    110.00    268.00  two_node_pipeli
12:51:17 PM  1000     15868     65.00    367.00  two_node_pipeli
12:51:18 PM  1000     15868    113.00    324.00  two_node_pipeli
12:51:19 PM  1000     15868    161.00    321.00  two_node_pipeli
12:51:20 PM  1000     15868    204.00    225.00  two_node_pipeli
12:51:21 PM  1000     15868    191.00    241.00  two_node_pipeli
12:51:22 PM  1000     15868    191.00    250.00  two_node_pipeli
12:51:23 PM  1000     15868    188.00    264.00  two_node_pipeli
12:51:24 PM  1000     15868    169.00    283.00  two_node_pipeli
12:51:25 PM  1000     15868    143.00    350.00  two_node_pipeli
12:51:26 PM  1000     15868    139.00    217.00  two_node_pipeli
12:51:27 PM  1000     15868     94.00    335.00  two_node_pipeli
12:51:28 PM  1000     15868     80.00    410.00  two_node_pipeli
12:51:29 PM  1000     15868    140.00    338.00  two_node_pipeli
12:51:30 PM  1000     15868    172.00    293.00  two_node_pipeli
12:51:31 PM  1000     15868    176.00    221.00  two_node_pipeli
12:51:32 PM  1000     15868    182.00    266.00  two_node_pipeli
12:51:33 PM  1000     15868    177.00    238.00  two_node_pipeli
12:51:34 PM  1000     15868    182.00    230.00  two_node_pipeli
12:51:35 PM  1000     15868    191.00    197.00  two_node_pipeli
12:51:36 PM  1000     15868    176.00    236.00  two_node_pipeli
12:51:37 PM  1000     15868    179.00    268.00  two_node_pipeli
12:51:38 PM  1000     15868    182.00    208.00  two_node_pipeli
12:51:39 PM  1000     15868    169.00    241.00  two_node_pipeli
12:51:40 PM  1000     15868    188.00    217.00  two_node_pipeli
12:51:41 PM  1000     15868    179.00    220.00  two_node_pipeli
12:51:42 PM  1000     15868    185.00    231.00  two_node_pipeli
12:51:43 PM  1000     15868    198.00    257.00  two_node_pipeli
12:51:44 PM  1000     15868    199.00    265.00  two_node_pipeli
12:51:45 PM  1000     15868    183.00    260.00  two_node_pipeli
12:51:46 PM  1000     15868    180.00    214.00  two_node_pipeli
12:51:47 PM  1000     15868    181.00    251.00  two_node_pipeli
12:51:48 PM  1000     15868    177.00    253.00  two_node_pipeli
12:51:49 PM  1000     15868    191.00    226.00  two_node_pipeli
12:51:50 PM  1000     15868    177.00    235.00  two_node_pipeli
12:51:51 PM  1000     15868    183.00    265.00  two_node_pipeli
12:51:52 PM  1000     15868    178.00    247.00  two_node_pipeli
12:51:53 PM  1000     15868    189.00    227.00  two_node_pipeli
12:51:54 PM  1000     15868    183.00    255.00  two_node_pipeli
12:51:55 PM  1000     15868    177.00    228.00  two_node_pipeli
12:51:56 PM  1000     15868    181.00    227.00  two_node_pipeli
12:51:57 PM  1000     15868    191.00    238.00  two_node_pipeli
12:51:58 PM  1000     15868    172.00    237.00  two_node_pipeli
12:51:59 PM  1000     15868    173.00    269.00  two_node_pipeli
12:52:00 PM  1000     15868    187.00    268.00  two_node_pipeli
12:52:01 PM  1000     15868    191.00    222.00  two_node_pipeli
