Linux 5.15.0-121-generic (NEU) 	09/16/2024 	_x86_64_	(16 CPU)

01:57:25 PM   UID       PID   cswch/s nvcswch/s  Command
01:57:26 PM  1000     19352     39.60    280.20  two_node_pipeli
01:57:27 PM  1000     19352     22.00   1054.00  two_node_pipeli
01:57:28 PM  1000     19352     39.00    861.00  two_node_pipeli
01:57:29 PM  1000     19352      4.00    157.00  two_node_pipeli
01:57:30 PM  1000     19352      2.00      1.00  two_node_pipeli
01:57:31 PM  1000     19352     14.00    150.00  two_node_pipeli
01:57:32 PM  1000     19352     39.00   2841.00  two_node_pipeli
01:57:33 PM  1000     19352      2.00    151.00  two_node_pipeli
01:57:34 PM  1000     19352      0.00    234.00  two_node_pipeli
01:57:35 PM  1000     19352      6.00    146.00  two_node_pipeli
01:57:36 PM  1000     19352      8.00    194.00  two_node_pipeli
01:57:37 PM  1000     19352      4.00    207.00  two_node_pipeli
01:57:38 PM  1000     19352      0.00     51.00  two_node_pipeli
01:57:39 PM  1000     19352      1.00    159.00  two_node_pipeli
01:57:40 PM  1000     19352      1.00    192.00  two_node_pipeli
01:57:41 PM  1000     19352      3.00    218.00  two_node_pipeli
01:57:42 PM  1000     19352      0.99    209.90  two_node_pipeli
01:57:43 PM  1000     19352     15.00    126.00  two_node_pipeli
01:57:44 PM  1000     19352     10.00    119.00  two_node_pipeli
01:57:45 PM  1000     19352     13.00    162.00  two_node_pipeli
01:57:46 PM  1000     19352     17.00    104.00  two_node_pipeli
01:57:47 PM  1000     19352     19.00     81.00  two_node_pipeli
01:57:48 PM  1000     19352     13.00    297.00  two_node_pipeli
01:57:49 PM  1000     19352     22.00     57.00  two_node_pipeli
01:57:50 PM  1000     19352     19.00    112.00  two_node_pipeli
01:57:51 PM  1000     19352     12.00    289.00  two_node_pipeli
01:57:52 PM  1000     19352     16.00    224.00  two_node_pipeli
01:57:53 PM  1000     19352     17.00    230.00  two_node_pipeli
01:57:54 PM  1000     19352     11.00    104.00  two_node_pipeli
01:57:55 PM  1000     19352     16.00    152.00  two_node_pipeli
01:57:56 PM  1000     19352     14.00    161.00  two_node_pipeli
01:57:57 PM  1000     19352     12.00    109.00  two_node_pipeli
01:57:58 PM  1000     19352     16.00    173.00  two_node_pipeli
01:57:59 PM  1000     19352      8.00    148.00  two_node_pipeli
01:58:00 PM  1000     19352      8.00    185.00  two_node_pipeli
01:58:01 PM  1000     19352     15.00    160.00  two_node_pipeli
01:58:02 PM  1000     19352     15.00    120.00  two_node_pipeli
01:58:03 PM  1000     19352     12.00    125.00  two_node_pipeli
01:58:04 PM  1000     19352     17.00    163.00  two_node_pipeli
01:58:05 PM  1000     19352     12.00    169.00  two_node_pipeli
01:58:06 PM  1000     19352     10.00    212.00  two_node_pipeli
01:58:07 PM  1000     19352      9.00    266.00  two_node_pipeli
01:58:08 PM  1000     19352     13.00    170.00  two_node_pipeli
01:58:09 PM  1000     19352     13.00    121.00  two_node_pipeli
01:58:10 PM  1000     19352     16.00    200.00  two_node_pipeli
01:58:11 PM  1000     19352     15.00     87.00  two_node_pipeli
01:58:12 PM  1000     19352     15.00    159.00  two_node_pipeli
01:58:13 PM  1000     19352     19.00    122.00  two_node_pipeli
01:58:14 PM  1000     19352     16.00    201.00  two_node_pipeli
01:58:15 PM  1000     19352     14.00    201.00  two_node_pipeli
01:58:16 PM  1000     19352     18.00     60.00  two_node_pipeli
01:58:17 PM  1000     19352     22.00    122.00  two_node_pipeli
01:58:18 PM  1000     19352     15.00    152.00  two_node_pipeli
01:58:19 PM  1000     19352     28.00     81.00  two_node_pipeli
01:58:20 PM  1000     19352     15.00    194.00  two_node_pipeli
01:58:21 PM  1000     19352     15.00    237.00  two_node_pipeli
01:58:22 PM  1000     19352     13.00    130.00  two_node_pipeli
01:58:23 PM  1000     19352     22.00    134.00  two_node_pipeli
01:58:24 PM  1000     19352     12.00    174.00  two_node_pipeli
01:58:25 PM  1000     19352     16.00    250.00  two_node_pipeli
01:58:26 PM  1000     19352     11.00    179.00  two_node_pipeli
01:58:27 PM  1000     19352     17.00    115.00  two_node_pipeli
01:58:28 PM  1000     19352     18.00    180.00  two_node_pipeli
01:58:29 PM  1000     19352     17.00    251.00  two_node_pipeli
01:58:30 PM  1000     19352     18.00    142.00  two_node_pipeli
01:58:31 PM  1000     19352     11.00    130.00  two_node_pipeli
01:58:32 PM  1000     19352     12.00    153.00  two_node_pipeli
01:58:33 PM  1000     19352     16.00     96.00  two_node_pipeli
01:58:34 PM  1000     19352     20.00    108.00  two_node_pipeli
01:58:35 PM  1000     19352     22.00     92.00  two_node_pipeli
01:58:36 PM  1000     19352     14.00    176.00  two_node_pipeli
01:58:37 PM  1000     19352     20.00    173.00  two_node_pipeli
01:58:38 PM  1000     19352      9.00    198.00  two_node_pipeli
01:58:39 PM  1000     19352     17.00    125.00  two_node_pipeli
01:58:40 PM  1000     19352     21.00    158.00  two_node_pipeli
01:58:41 PM  1000     19352     19.00    114.00  two_node_pipeli
01:58:42 PM  1000     19352     14.00    198.00  two_node_pipeli
01:58:43 PM  1000     19352     19.00    138.00  two_node_pipeli
01:58:44 PM  1000     19352     18.00     68.00  two_node_pipeli
01:58:45 PM  1000     19352     18.00    112.00  two_node_pipeli
01:58:46 PM  1000     19352     18.00    206.00  two_node_pipeli
01:58:47 PM  1000     19352     13.00    233.00  two_node_pipeli
01:58:48 PM  1000     19352     14.00    187.00  two_node_pipeli
01:58:49 PM  1000     19352     12.00    100.00  two_node_pipeli
01:58:50 PM  1000     19352      9.00    142.00  two_node_pipeli
01:58:51 PM  1000     19352     18.00    135.00  two_node_pipeli
01:58:52 PM  1000     19352     19.00    135.00  two_node_pipeli
01:58:53 PM  1000     19352     14.00    151.00  two_node_pipeli
01:58:54 PM  1000     19352     15.00     90.00  two_node_pipeli
01:58:55 PM  1000     19352     10.00    175.00  two_node_pipeli
01:58:56 PM  1000     19352     11.00    222.00  two_node_pipeli
01:58:57 PM  1000     19352     17.00    162.00  two_node_pipeli
01:58:58 PM  1000     19352     14.00    207.00  two_node_pipeli
01:58:59 PM  1000     19352     23.00    110.00  two_node_pipeli
