Linux 5.15.0-121-generic (NEU) 	09/17/2024 	_x86_64_	(16 CPU)

10:40:04 AM   UID       PID   cswch/s nvcswch/s  Command
10:40:05 AM  1000     10087      5.00    273.00  two_node_pipeli
10:40:06 AM  1000     10087     10.00    132.00  two_node_pipeli
10:40:07 AM  1000     10087      7.00    293.00  two_node_pipeli
10:40:08 AM  1000     10087      1.00    248.00  two_node_pipeli
10:40:09 AM  1000     10087      0.00    593.00  two_node_pipeli
10:40:10 AM  1000     10087      0.00    205.00  two_node_pipeli
10:40:11 AM  1000     10087      0.00    359.00  two_node_pipeli
10:40:12 AM  1000     10087      1.00    276.00  two_node_pipeli
10:40:13 AM  1000     10087      0.00    161.00  two_node_pipeli
10:40:14 AM  1000     10087      0.00    173.00  two_node_pipeli
10:40:15 AM  1000     10087      0.00      3.00  two_node_pipeli
10:40:16 AM  1000     10087      0.00      5.00  two_node_pipeli
10:40:17 AM  1000     10087      3.00      4.00  two_node_pipeli
10:40:18 AM  1000     10087      7.00     19.00  two_node_pipeli
10:40:19 AM  1000     10087     10.00     19.00  two_node_pipeli
10:40:20 AM  1000     10087      8.00     37.00  two_node_pipeli
10:40:21 AM  1000     10087     11.00     17.00  two_node_pipeli
10:40:22 AM  1000     10087     11.00     47.00  two_node_pipeli
10:40:23 AM  1000     10087     10.00     81.00  two_node_pipeli
10:40:24 AM  1000     10087      8.00     15.00  two_node_pipeli
10:40:25 AM  1000     10087      9.00     20.00  two_node_pipeli
10:40:26 AM  1000     10087     11.00     18.00  two_node_pipeli
10:40:27 AM  1000     10087      9.00     15.00  two_node_pipeli
10:40:28 AM  1000     10087     12.00     23.00  two_node_pipeli
10:40:29 AM  1000     10087     14.00     39.00  two_node_pipeli
10:40:30 AM  1000     10087     10.00     20.00  two_node_pipeli
10:40:31 AM  1000     10087      6.00    124.00  two_node_pipeli
10:40:32 AM  1000     10087      5.00     14.00  two_node_pipeli
10:40:33 AM  1000     10087     12.00     14.00  two_node_pipeli
10:40:34 AM  1000     10087     10.00     17.00  two_node_pipeli
10:40:35 AM  1000     10087      6.00     30.00  two_node_pipeli
10:40:36 AM  1000     10087      8.00     25.00  two_node_pipeli
10:40:37 AM  1000     10087      3.00     47.00  two_node_pipeli
10:40:38 AM  1000     10087     10.00    110.00  two_node_pipeli
10:40:39 AM  1000     10087      8.00    133.00  two_node_pipeli
10:40:40 AM  1000     10087     12.00     16.00  two_node_pipeli
10:40:41 AM  1000     10087      6.00     20.00  two_node_pipeli
10:40:42 AM  1000     10087     10.00     23.00  two_node_pipeli
10:40:43 AM  1000     10087      9.00     54.00  two_node_pipeli
10:40:44 AM  1000     10087     10.00     76.00  two_node_pipeli
